username,salary,review,summary
amy_gregory_3253,51.0,'''Culpa quo; Dolores dolores quam , Sint''','''Esse iusto dolor odit harum, Dolores molestiae nisi exercitationem pariatur Aliquid adipisci'''
deborah_smith_2568,35.0,'''Note: Saepe laudantium, then Nisi incidunt''','''Ea beatae: Perferendis eligendi dolore eos quis quasi, Similique impedit sunt consectetur'''
terence_lee_4803,98.0,'''Laborum odio aliquam: Culpa magnam qui aut, Fuga amet deserunt harum omnis''','''Ipsa quae itaque ullam dolore, Maxime accusantium labore porro Praesentium necessitatibus eveniet'''
tracey_price_6480,48.0,'''Iure sed; Illum accusamus voluptates , Inventore quam magnam''','''(Nobis) , Iure odit eius sequi and Doloribus'''
mr_watkins_0518,27.0,'''(Ex enim quaerat) , Eos provident and Esse veniam laboriosam''','''(Voluptatem quam dolores) , Pariatur and Mollitia delectus deserunt magnam'''
dean_bell_3803,27.0,'''Reiciendis exercitationem, Fugiat accusantium reprehenderit officia dignissimos Exercitationem ipsum''','''Note: Repellat corporis, then Non nulla'''
laura_ward_7756,98.0,'''(Tempora necessitatibus perferendis) , Numquam itaque and Sapiente sequi''','''(Expedita facilis quis asperiores) , Aspernatur reiciendis explicabo and Exercitationem'''
callum_anderson_0320,76.0,'''Note: Tempore, then Voluptate unde''','''(Nihil) , Possimus inventore aliquam and Quaerat eos'''
mr_coates_4637,28.0,'''Doloremque corporis, Porro excepturi omnis eum adipisci Accusamus magnam fugiat''','''Quibusdam est quas culpa; Necessitatibus quisquam necessitatibus quia , Nobis'''
victor_jones_7085,48.0,'''Veniam architecto explicabo hic, Accusantium officia fuga Optio dolores qui labore''','''Molestiae necessitatibus atque: Quaerat occaecati, Nostrum perferendis rerum'''
diana_kent_6829,6.0,'''(Cupiditate) , Labore quos and Iure reprehenderit repudiandae quasi adipisci''','''Dolores quos; Debitis commodi , Incidunt suscipit magni porro'''
dr_morgan_1437,46.0,'''(Dolorum atque unde mollitia) , Delectus and Beatae eaque''','''Quibusdam officiis neque, Ullam provident temporibus optio tenetur Porro enim assumenda'''
joanne_harvey_5219,91.0,'''Dolore velit ratione molestias; Architecto similique saepe , Natus quis voluptas assumenda''','''(Repellat illum) , Aut ullam molestiae soluta and Consequatur'''
tony_reynolds_9667,71.0,'''Note: Debitis modi eligendi minima delectus aut, then Tenetur''','''Saepe maxime nobis modi labore illum, Velit molestiae Possimus modi nulla eum'''
allan_cross_4950,3.0,'''Note: Sint qui fuga ullam, then Cupiditate''','''(Cupiditate quibusdam nisi magnam suscipit libero) , Suscipit ab accusamus and Neque corrupti'''
holly_robinson_0817,86.0,'''(Repellendus) , Fugiat tempore nobis molestias odit and Rerum perferendis''','''(Vitae sequi ab tempora) , Explicabo and Ex accusamus quidem'''
mrs_newman_7375,49.0,'''Qui aliquid vitae totam: Et, Natus sed''','''(Corrupti totam) , Accusamus iste and Sed'''
ms_harrison_1605,2.0,'''Sit; Tempora molestiae expedita quae natus , Fuga excepturi''','''Blanditiis, Veniam pariatur Quae temporibus sapiente'''
marion_green_5040,24.0,'''Ut, Commodi aperiam delectus Aliquam''','''Deleniti: Consequatur sapiente sunt, Aperiam vero odit laborum omnis'''
fiona_parkin_9077,,'''(Libero) , Porro and Non''','''(Est aliquid reprehenderit incidunt vero) , Vel perferendis veritatis rem quibusdam nihil and Labore expedita dolor quibusdam'''
dr_wood_2013,49.0,'''Eaque totam corrupti: Alias autem, Incidunt nesciunt nesciunt''','''(Deserunt iusto unde laudantium) , Ipsa iure fugiat corrupti accusantium libero and Et a officiis occaecati officia commodi'''
mark_ford_9533,52.0,'''(Rem culpa ad doloribus laboriosam) , Ipsa illum soluta quasi occaecati and Quasi neque dolorem maiores''','''Note: Dicta aspernatur minima velit velit, then Laudantium nostrum'''
dr_evans_7433,81.0,'''(Magni sapiente ratione) , Perferendis and Error ea eos''','''Note: Magni earum consequatur earum aut molestias, then Hic sapiente'''
trevor_spencer_3167,42.0,'''Dolor totam ex, Vel animi perspiciatis id Consectetur dolore''','''Similique doloribus corrupti exercitationem pariatur impedit, Enim doloremque ipsam Laudantium fugit'''
julian_barnes_4109,50.0,'''Note: Architecto cum ducimus voluptatem, then Rem dolorem molestiae''','''Ea cumque voluptates, Distinctio impedit Aliquam reiciendis numquam sequi'''
geraldine_moore_3390,55.0,'''Cupiditate reiciendis dolor vitae expedita illum; Nisi , Esse quaerat''','''Note: Amet accusantium, then Numquam sequi nesciunt magnam error asperiores'''
jack_hawkins_2990,45.0,'''Nam nesciunt, Minus explicabo Nam necessitatibus''','''Recusandae: Ipsa, Illo veritatis commodi'''
ms_brown_4406,44.0,'''(Molestias cupiditate) , Ipsa and Pariatur reiciendis vero provident''','''Eligendi qui, Officia praesentium Temporibus veritatis perspiciatis sequi consequatur'''
elliott_adams_2338,98.0,'''Fuga odit rem non doloribus nesciunt: Perspiciatis exercitationem, Cumque maiores ut''','''Reiciendis earum; Explicabo sit , Iste eligendi dolores consequuntur'''
mr_pratt_1515,25.0,'''(Repellat dolores rerum ipsa) , Expedita error and Accusamus ducimus vel consectetur''','''Quos nostrum, At beatae Soluta deleniti voluptates dolorum'''
gail_white_2398,53.0,'''Ipsam praesentium eaque enim dignissimos: Ipsa cum quas optio corporis accusamus, Esse odit minima voluptates''','''Quaerat quos molestiae dolor deserunt, Voluptas consequatur incidunt quos occaecati ipsa Veritatis sint'''
victoria_dixon_3792,36.0,'''Note: Voluptas dolores, then Ea recusandae''','''(Voluptatibus cum) , Cumque magnam mollitia and Inventore voluptas'''
mathew_brooks_6640,48.0,'''Note: Quae velit perspiciatis earum ex molestiae, then Expedita pariatur rem sint nostrum''','''Dolore; Ea repellat placeat , Tempore'''
katie_moss_1921,91.0,'''Note: Molestiae similique neque ipsam, then Iure eveniet''','''Asperiores sed, Error reprehenderit modi Autem'''
mr_steele_0364,53.0,'''Saepe maiores, Facere labore quaerat eveniet Amet rerum reiciendis''','''Porro nostrum adipisci, Eaque repudiandae accusamus occaecati ipsum Vitae a voluptatem'''
norman_allen_1700,68.0,'''Facilis maiores reiciendis, Voluptatum voluptatum Modi cupiditate similique''','''Beatae: Eligendi voluptas quia explicabo libero, Numquam'''
ms_warner_3456,4.0,'''Consequatur excepturi voluptates ipsam; Dolorem culpa delectus odio libero , Accusantium error dolore ipsa''','''(Quo laudantium earum maiores tempore doloribus animi) , Modi consequuntur and Sit cupiditate aspernatur natus vel eveniet'''
georgina_jones_6886,99.0,'''Dignissimos quos sit ex eum aliquam; Et , Debitis neque sapiente adipisci''','''Deleniti ab, Ex tempore debitis nostrum sapiente Occaecati quas possimus iste dolore'''
charles_harrison_1961,72.0,'''Note: Aliquam adipisci inventore harum, then Et eaque iusto itaque''','''Note: Similique voluptatem assumenda impedit voluptate, then Facilis aperiam voluptas'''
bernard_roberts_7122,96.0,'''Veniam dolorem laboriosam pariatur, Earum at voluptatem doloremque omnis Doloremque ipsa laborum magni''','''Nemo libero laborum; Quia placeat pariatur eum dolor , Optio alias placeat atque maiores'''
kim_edwards_9963,93.0,'''Minima eligendi: Temporibus laboriosam eaque, Numquam libero''','''Nostrum doloribus, Neque accusantium odit aut Accusamus odit ipsam'''
jason_murray_4624,5.0,'''Consequuntur facere similique possimus; Voluptas repellat vero , Ex''','''Inventore, Maxime ea quasi dolore cumque Quis architecto culpa ea accusamus'''
carl_burrows_6294,83.0,'''Note: Fugit perspiciatis dolorum, then Repudiandae saepe''','''Note: Temporibus ipsum fugiat qui, then Aliquam doloribus'''
molly_marshall_2573,75.0,'''Est eos eos; Magnam similique excepturi , Culpa''','''Pariatur consequuntur; Exercitationem dolor fugiat ullam itaque dolorem , Corporis pariatur saepe'''
dr_davis_0327,54.0,'''Note: Sunt asperiores vero ipsam, then Numquam illum''','''Dolore labore; Itaque animi , Fugit cum'''
