username,score,review,description
mr_holt_4619,57.0,'''Note: Quas, then Similique officiis voluptas repudiandae''','''Quis quo occaecati animi mollitia, Nostrum rerum cupiditate hic ducimus vero Corporis in possimus'''
mrs_shepherd_9400,45.0,'''Note: Eveniet eaque adipisci repudiandae, then Perferendis''','''Id expedita aliquam: Asperiores, Tempore quasi quidem ducimus assumenda'''
joe_hart_4111,19.0,'''Excepturi: Impedit expedita adipisci, Non repudiandae saepe''','''Eveniet voluptates expedita: Voluptatem, Et modi facilis laborum voluptatibus eum'''
shannon_moore_2387,23.0,'''Quo; Quaerat minima , Laborum quidem modi laborum''','''(Natus) , At and Nostrum adipisci'''
ms_newman_5139,90.0,'''Aperiam dolorem incidunt; Corrupti consequatur , Quis facilis vitae repudiandae ullam officia''','''Corporis et nihil excepturi quia consequuntur, Quia dolore Est delectus'''
harry_griffiths_3057,14.0,'''Explicabo eligendi: Molestias voluptas nam laudantium, Vero nihil nemo''','''Est facilis: Vitae repellat facere amet, Architecto accusamus rem'''
justin_carroll_7229,69.0,'''Animi debitis nobis; Voluptate ratione nobis voluptate minus unde , Doloremque quidem fugiat''','''Velit deleniti quod vitae voluptatem; Inventore , Nisi aspernatur'''
dr_smith_8942,56.0,'''Sint provident debitis repellat expedita; Corporis unde , Corrupti modi ut recusandae dicta''','''Commodi eius, Beatae voluptate sapiente Molestiae debitis'''
sandra_allen_8698,49.0,'''Eveniet dignissimos recusandae: Architecto, Assumenda sed soluta''','''Note: Eius optio sint ad, then Ipsa praesentium'''
donald_watkins_7440,,'''Officiis odio dolorum error quaerat: Quis laboriosam non, Nostrum officia tenetur quasi maxime''','''Nobis officia; Voluptatum omnis , Dolorem explicabo corrupti'''
kieran_young_0918,21.0,'''Rerum placeat consequuntur esse suscipit fuga; Quod perspiciatis ad odit explicabo , Sint at blanditiis''','''(Quo ab iusto illum non) , Adipisci dolorum voluptates and Laborum quod pariatur'''
miss_hargreaves_1715,66.0,'''Note: Debitis, then Rem officiis''','''Voluptate deserunt nam incidunt; Suscipit aliquam , Voluptas sapiente consectetur fugit accusamus'''
nicola_johnson_4569,72.0,'''Accusamus soluta nam; Et voluptas , Repudiandae''','''Vel odio nesciunt eum, Voluptatem ratione explicabo occaecati culpa dolorum Tempore expedita perferendis'''
rosemary_powell_0737,78.0,'''Cumque: Autem enim, Soluta ducimus''','''Earum fugiat sint hic expedita, Corporis vel aliquid fugiat sed Nostrum odio ducimus et'''
claire_price_4549,70.0,'''(Molestias autem dolorem voluptate inventore) , Dolorum magnam sed and Doloribus''','''Error ab quas quod; Id harum magni ipsa , Nemo'''
ben_akhtar_8209,11.0,'''Note: Earum nesciunt expedita iste ratione, then Expedita cumque facere''','''(Ad minima quae illo) , Excepturi quisquam sit saepe and Magnam veniam'''
dale_cole_7663,9.0,'''At distinctio assumenda quibusdam inventore temporibus; Nisi voluptates quas , At harum''','''Ratione dicta, Quas veritatis eveniet nostrum esse neque Iusto distinctio architecto'''
dr_owen_3272,69.0,'''Error dolores quaerat; Commodi , Eius iusto quos''','''Placeat; Laboriosam quis , Alias maiores voluptas'''
russell_allen_2859,79.0,'''Eveniet quisquam rem iure dicta nihil: Fugit, Totam dignissimos molestiae''','''Est dolore; Officia dolorem facere optio aut necessitatibus , Aperiam libero error et quae aspernatur'''
mr_clark_4805,71.0,'''Adipisci occaecati accusantium, Dignissimos tenetur sequi repellendus nam inventore Officiis nesciunt dolore quaerat''','''Note: Mollitia eligendi laborum, then Et tempore'''
ms_bell_4763,47.0,'''Quibusdam esse autem: Modi sapiente, In sequi minima''','''(Ut fugit nostrum voluptatibus nesciunt) , Libero sequi and Nihil'''
jade_george_2784,2.0,'''Quibusdam molestiae nihil: Molestias, Qui''','''Maiores; Omnis illum , Maiores repellat esse ipsum'''
benjamin_barnes_8755,19.0,'''Minus eveniet quia perspiciatis, Perspiciatis Quasi''','''In corrupti quia, Saepe quas blanditiis laboriosam eaque Consequatur mollitia'''
oliver_taylor_1177,26.0,'''Molestias architecto; Magni non ex doloremque facilis , Praesentium dignissimos''','''(Dolores) , Error atque and Laudantium'''
beth_bibi_2701,79.0,'''Note: Ab natus, then Aspernatur nisi veniam modi aperiam''','''Hic dolore similique architecto aut rerum; Consectetur incidunt voluptas voluptate veritatis commodi , Ea voluptates aspernatur'''
beverley_jones_9998,7.0,'''Molestias natus ipsam enim, Et itaque facere Dolor dignissimos dolore dolores quae omnis''','''Exercitationem sit, Eos Eaque similique'''
jack_smith_8897,52.0,'''Provident fuga quam; Harum quis repellat eum deleniti est , Corrupti''','''(Tempora fugit) , Architecto and Nihil voluptatibus tenetur enim'''
lee_daniels_0282,57.0,'''Provident ullam: Error sint, Veritatis laboriosam''','''Eveniet, Commodi saepe Molestias eos'''
caroline_parsons_5134,49.0,'''Minima cupiditate; Ex vel recusandae praesentium , Eaque nisi''','''(Tempore) , Illum aperiam consequuntur rem and Cum quod'''
mr_dodd_4808,4.0,'''(Iure nemo harum qui tempora quaerat) , Ullam and Consectetur sint''','''Note: Expedita dignissimos doloribus, then Ea molestiae doloremque soluta officiis'''
