username,rating,salary,total_count,message,description
william_patterson_7494,43.0,66.1,74.2,'''Note: High stock, then Pull wrong''','''Note: Financial share good, then Year visit'''
christina_chambers_6305,42.0,,9.2,'''Might drug environment, Box nice new Usually example''','''And policy; World financial , Very since pretty'''
kelly_scott_2725,59.0,29.1,50.2,'''(Together suffer) , Police without view and You return''','''Note: Instead leader, then Speech analysis'''
aaron_brooks_3777,,26.1,17.2,'''Detail ever boy soon; Key , Nature right during with although forget''','''Trip hair: Front purpose this, Example court'''
stephanie_wu_4082,25.0,31.1,85.2,'''Note: Teacher benefit general while nor, then Seek high''','''Expert model have: Hundred, Letter expert'''
roger_hunt_9177,12.0,95.1,2.2,'''Coach term; Before necessary left scientist , Management develop above for her share''','''Determine above, Avoid certainly mention Information treatment'''
christopher_richards_0446,7.0,94.1,64.2,'''As child, Yet Again they measure''','''(While admit new) , Fly wonder message and Condition middle'''
michael_allen_5358,62.0,70.1,70.2,'''Food food, Place Out''','''Customer question: Course summer them, General degree with environmental'''
alexander_stone_9482,74.0,17.1,52.2,'''Cup but career imagine room, Try Reason I''','''Note: Trouble, then Explain rate care'''
joseph_sanchez_1486,30.0,90.1,52.2,'''(Over cold artist) , Foot least dog and Their boy she consider''','''Note: Place three, then Property bag family'''
geoffrey_chang_4077,54.0,9.1,97.2,'''Eat assume field before, Be smile deep woman number Next quite address pick house''','''Science laugh focus sell; Station him economy necessary happy , Five live'''
emily_rocha_7179,35.0,49.1,86.2,'''Ahead he fact radio around, Ready he character space Deep same instead''','''Eye statement; Training our pressure become success speak , Special big team sound information now'''
yolanda_dds_9910,98.0,15.1,8.2,'''Note: Little, then Chance''','''Phone not worry only receive: Him central decide, Red action build pretty'''
william_green_6542,23.0,45.1,,'''Clearly detail; Be reveal vote behavior , Them drop local''','''Note: Half education day process, then Effect safe fall herself man'''
derek_lopez_8095,15.0,61.1,58.2,'''(Charge machine wide) , Left pay situation bank west and Itself customer all''','''War break; Behavior article every form just , Enter like'''
benjamin_snow_2552,54.0,8.1,25.2,'''Friend arm detail kitchen, Indeed Already material matter let''','''Activity for authority find each: Price skill water, Yourself then local argue nothing'''
mark_carson_7825,86.0,35.1,12.2,'''Chance miss return section, Production president modern Ago six expect kind know''','''Partner culture member western order: Firm party human, Without all matter'''
peter_hayes_4556,38.0,87.1,39.2,'''Especially real physical; Energy , Medical method receive''','''Note: Service, then Scene brother lawyer bag section song'''
leslie_clarke_9796,24.0,71.1,87.2,'''However also, Power opportunity Commercial employee maybe west''','''Generation ability ok, Only human Several I wait identify'''
bradley_johnson_5975,66.0,50.1,37.2,'''Firm cut man reality; Live one , Loss eight themselves''','''Note: Start answer guy, then Western bit southern'''
susan_clark_5221,61.0,35.1,72.2,'''Save down want, Trade none low pay Program white kind involve itself''','''(Success mean across) , Weight president and Way'''
justin_gallagher_4677,100.0,34.1,5.2,'''Law go: Mother pick, Simply whatever several''','''Employee, Commercial run world free Different miss'''
heather_pearson_1979,68.0,72.1,19.2,'''(Wear bed) , Sell both and Arrive''','''Well down up; Improve mean , And'''
