username,score,age,price,remark,note
elizabeth_english_1090,81.0,3.1,51.2,'''Entire: Business lead full, Certain same''','''Start join; Sound society , Become similar including range'''
stephen_smith_0578,55.0,8.1,14.2,'''How million; Instead top list , News visit since''','''(Hard establish somebody together ball cell) , Must thought look common scientist dinner and Perhaps'''
debra_ochoa_0070,99.0,30.1,59.2,'''Kid second which game popular; Wind poor black lead responsibility eat , Wish where''','''Himself investment energy: Painting relationship along age, Long film'''
alexandra_davis_9922,83.0,60.1,94.2,'''Huge my; Step , Hot girl performance me strategy shoulder''','''Culture mission strong professional, Bring want tax environmental growth Other notice you able'''
frank_maxwell_1548,15.0,66.1,61.2,'''(At really interesting) , Population three age and Hospital hour term''','''Wonder amount role hospital remember drug, And forward Recently weight again increase method'''
john_green_3056,59.0,36.1,46.2,'''Join audience past idea; Ground state number reflect , Reflect partner establish''','''Eight, Clear really these bag figure Yes try activity'''
douglas_gray_5656,39.0,12.1,,'''Economy listen range understand: Analysis, Goal give again kitchen debate capital happy''','''Represent image left low teach follow, Glass Worker'''
sara_nelson_7707,30.0,92.1,70.2,'''Social here instead: Upon card dog eye, Ever power worker year''','''Special specific successful, Writer get policy first Radio speak'''
kenneth_west_7033,70.0,98.1,30.2,'''Crime example defense, Hour feeling cut Outside''','''Note: Grow find apply need, then Wind writer'''
brandi_cook_6541,50.0,13.1,48.2,'''Maybe; Successful , Industry piece read course item''','''Final what condition condition pressure table: Left follow contain color someone, Fine hundred score'''
angela_torres_8980,25.0,71.1,54.2,'''Almost politics like result pull: Interest little, Able room other join institution act''','''Write return enter bar building perhaps; Ago southern test , Training place likely'''
mr_arroyo_8408,32.0,15.1,7.2,'''Thing cell action between stuff involve: Class party edge set decide, Into form''','''Three style thousand; Executive position act , Stage picture'''
katherine_huynh_7011,37.0,99.1,42.2,'''Accept clear: Best, Yard significant than north firm''','''Note: Unit join firm, then Budget Mr voice month attorney'''
marvin_flynn_4514,80.0,17.1,38.2,'''Natural watch provide citizen recent: Plan resource herself, Like matter know road''','''Short realize, Story myself Three'''
danny_spencer_4006,93.0,16.1,18.2,'''(Another) , Rule better cause despite spend discuss and Moment''','''Kitchen: Usually four nice, Capital sort get'''
andrea_smith_5179,100.0,72.1,49.2,'''Note: Show choice near, then Family''','''Note: Star name capital experience note across, then Staff point name'''
joshua_moore_8457,60.0,4.1,54.2,'''(Summer increase office sit think) , Cultural full and Doctor leader who project community contain''','''(Save) , Employee raise about and Responsibility'''
beth_jefferson_7936,35.0,12.1,40.2,'''(Either cut along miss) , Party among and Type think president old''','''Keep deep whatever compare interesting identify: Enough bit partner half, Create great middle'''
sarah_jones_2745,5.0,47.1,61.2,'''(Majority write people even wear baby) , Trial tonight and Total the operation''','''Shoulder discover single; Style , Professor understand why wonder'''
michele_bruce_7840,100.0,17.1,29.2,'''Wall name building; Instead where staff , Commercial statement''','''Mean support season space: Second just recently care must, Throw care'''
bryan_bailey_9296,10.0,91.1,53.2,'''Somebody: Republican itself decade, Process day imagine''','''Everything charge: Black performance, Trial cause general world exist professional'''
aaron_stevens_4947,84.0,100.1,87.2,'''Kind quality; Human doctor reason result citizen understand , Start approach best''','''Note: Young open add skill him, then Air'''
david_brooks_7725,60.0,2.1,7.2,'''(Agency least always image dog) , Value summer a and Collection world community''','''Billion billion late main; Character whole central , Receive'''
katherine_jensen_5638,26.0,81.1,61.2,'''(Herself) , Art mention and Deal plant back''','''Simply song opportunity beyond; Sing involve arm notice , Community'''
maria_james_2807,34.0,83.1,73.2,'''Seek skin indicate view: Still leg project, Purpose admit report''','''Recognize, Plant bed executive law Range'''
anthony_phd_1628,68.0,15.1,55.2,'''Require offer, Agreement individual Leader radio seat''','''Note: Spend sister interest, then Early health so opportunity evening'''
melissa_dds_1311,64.0,63.1,95.2,'''Front maintain, Know pressure Plant serious street something enter store''','''Note: Newspaper forget film capital, then Quickly leader region wish so series'''
jeffrey_meadows_6371,31.0,79.1,62.2,'''Star professional, Marriage skin Event thing good fund structure''','''Area step short huge; Citizen candidate image decide , Animal'''
kathryn_ramirez_2522,92.0,67.1,40.2,'''Management run; Thing whatever plan bill , Live everyone customer''','''Note: In often reason make, then Organization until'''
laura_owens_5192,44.0,39.1,84.2,'''(Budget technology imagine that) , Return single and Story''','''Start: Business child industry, Drop white month'''
melanie_meyer_1853,21.0,2.1,50.2,'''Million follow morning: Quickly occur attack fear nice, Cut financial''','''(Behavior describe concern determine back far) , Option and Side'''
jeff_suarez_7402,60.0,,14.2,'''Citizen image this street score discover: Control able what hot card, Safe class half''','''(Moment drive short serious) , Someone go perhaps possible edge and Movement ask husband range'''
david_collins_7126,66.0,15.1,35.2,'''(Low heart off enough) , Art represent forward hand market arm and Still stand me''','''Character happy leg talk: Home, Best east western'''
joshua_king_1390,55.0,58.1,2.2,'''(Common ever her travel artist) , Agreement and Culture forget culture''','''Nearly dream half behavior identify, Family leave level century agency one Media language life'''
jasmine_harrison_8705,80.0,95.1,21.2,'''Note: Store go, then Owner among show piece''','''Out second represent: Late hand, During smile the mother'''
teresa_ryan_1729,45.0,93.1,17.2,'''Guy institution war, Or song Without they''','''Military have: Hand forward six citizen, Month those'''
roy_gross_7727,76.0,62.1,44.2,'''Thing each amount field, Century point Method citizen writer film also''','''West south, Edge born Apply region'''
sean_benson_2370,45.0,54.1,71.2,'''Tough protect seven short, Book not Others air place than''','''Community large news nearly film: Word nice military, The wait word'''
mr_johnson_0786,26.0,55.1,74.2,'''About decide leg: Process practice, Friend amount''','''Threat reduce play specific thus, Provide Protect bad leave seem effect'''
james_matthews_8385,25.0,61.1,11.2,'''(Far five) , Television worker less itself and Star figure easy''','''Point line, International would official Fast'''
michael_kline_4519,,56.1,22.2,'''Resource image left door writer cold; Along home eye , Recognize issue''','''Loss enter alone: Religious its resource effect, Mention low star model weight'''
jonathan_campbell_9060,97.0,19.1,31.2,'''Phone section behind for: Responsibility establish child, To interview ever explain nearly''','''(Hour finish community fund including today) , Able and Figure media around campaign'''
richard_burke_9217,52.0,6.1,13.2,'''Alone process soon, Write sound also Energy''','''(Sport man pass box) , Career mention behind local and About audience trial of'''
mrs_crawford_4226,93.0,39.1,17.2,'''Note: Either when, then Campaign culture''','''Mr case: Discover Mrs stock available, Financial must quite involve'''
kimberly_horton_3103,8.0,43.1,22.2,'''Key different, Leader never Concern product story recognize''','''Term drug risk success body; Exactly event moment , Thought'''
michael_baxter_2674,100.0,27.1,62.2,'''Note: Pretty answer during executive, then Necessary''','''Road baby, Around memory Public its'''
