username,price,message,summary
katie_robinson_9915,15.0,'''Quaerat et porro nam dolores, Error soluta maiores officia Fugiat doloremque a''','''Velit hic eius repellendus possimus: Rerum minus, Explicabo reprehenderit'''
ms_osborne_2708,74.0,'''Tempore quam sunt, A quae odio dolores Deleniti''','''Quaerat sunt veniam, Explicabo eius Incidunt voluptatum placeat'''
mrs_payne_1605,32.0,'''Note: Expedita, then Saepe illo''','''Note: Culpa voluptatum sint veritatis, then Expedita id rem'''
beth_clark_5972,25.0,'''Amet reprehenderit; Sunt iusto , Fugiat exercitationem''','''Rerum iusto maxime: Repellendus occaecati, Fuga maxime soluta tempora optio'''
dr_slater_5007,53.0,'''(Provident maxime) , Sunt hic saepe fugit and Provident ipsum autem''','''(Dolorum est) , Cupiditate itaque velit and Sint aut architecto non commodi'''
mr_parsons_4064,23.0,'''Note: Aliquid ipsa vitae vitae vel ipsum, then Dolores laudantium fuga aspernatur''','''Consequuntur dignissimos exercitationem; Quia laboriosam corporis veniam dolorum , In dignissimos architecto dolorem veniam'''
catherine_smith_5944,76.0,'''Earum officia vero mollitia, Aspernatur distinctio maiores nihil eaque Beatae excepturi''','''Quaerat esse officiis officiis aspernatur; Quo minima facere eveniet sapiente , Enim'''
dr_ferguson_3814,40.0,'''Note: Ipsum laborum veritatis repellat sunt, then Porro hic illo id incidunt''','''Dolor ducimus porro cumque inventore fuga: Eum natus, Quaerat molestiae facilis aperiam minima'''
brenda_rowley_4181,51.0,'''Quia velit; Autem pariatur , Ipsa id''','''Note: Facere, then Quia aut laudantium possimus'''
leslie_hill_1591,100.0,'''Note: Eius laboriosam incidunt, then Suscipit doloribus dolore delectus aperiam quas''','''Asperiores beatae: Corrupti exercitationem provident, Distinctio mollitia explicabo'''
dr_brady_4765,32.0,'''Note: Corrupti ad nemo, then Dolorum amet''','''Expedita amet voluptatum, Delectus quasi eum eveniet optio Dicta tempora'''
max_williams_2386,81.0,'''(Temporibus modi) , Autem perspiciatis reprehenderit and Totam''','''Labore placeat eligendi occaecati sint: Dolore neque quasi, Doloremque magni necessitatibus'''
mr_parkinson_5135,35.0,'''Note: Expedita, then Sit tempore esse''','''Note: Aspernatur molestias iste, then Reprehenderit itaque'''
dr_patel_3036,70.0,'''Tempore velit; Eligendi saepe sit ex , Explicabo reprehenderit dolor''','''Est cum: Voluptates porro, Ut voluptates at pariatur'''
mary_ward_1265,74.0,'''(Sunt ut laboriosam) , Non and Officia''','''Suscipit suscipit quaerat, Fuga Minima nam'''
carly_griffin_1362,12.0,'''Note: Doloremque minima dignissimos deleniti quod ducimus, then Dolor deleniti sequi''','''Dolore quisquam inventore quia odio; Adipisci eligendi , Quas repellendus quo deleniti'''
aaron_thomas_3296,77.0,'''Ipsa repellendus: Accusantium placeat, Totam quo accusantium''','''(Expedita tempora omnis quo) , Sequi facilis vel and Minus cupiditate'''
mr_cartwright_0190,31.0,'''Culpa dolor veniam; Asperiores repellendus quo , Dignissimos ut officiis quas''','''Libero eligendi: Quasi, Cupiditate dolores excepturi sapiente recusandae'''
dr_webster_7128,80.0,'''Aliquam adipisci nisi fugit facilis, Et laudantium at numquam Unde quisquam ad ab''','''Note: Rerum tempora eligendi cupiditate, then Quo necessitatibus ab in'''
shannon_jones_4102,56.0,'''Fugit velit vel: Harum praesentium, Sunt modi''','''Laudantium veritatis: Nihil unde, Qui doloribus culpa commodi'''
henry_potter_3321,77.0,'''(Exercitationem autem quos exercitationem) , Vero quasi officiis aliquam and Neque autem iure''','''Nulla: Dignissimos consequatur quas recusandae ducimus, Voluptatum maiores numquam nam'''
hannah_phillips_1623,,'''Note: Repellat, then Id ut''','''Note: Recusandae, then Accusantium commodi labore'''
dr_barker_3017,33.0,'''Quidem quasi at; Maiores a , Modi commodi velit deserunt''','''(Quo in) , Saepe and Iste repudiandae veniam veniam in similique'''
valerie_wright_7965,24.0,'''Note: Quisquam quo, then Unde''','''Note: Earum laboriosam iure, then Nesciunt cum rerum deserunt earum'''
stewart_holt_3741,47.0,'''Error earum similique modi et: Optio, Ab corrupti''','''Deleniti, Architecto earum rem excepturi nihil accusantium Cumque qui magni'''
sheila_byrne_0447,97.0,'''Quo quam tempore a labore, Saepe saepe cum modi impedit Laudantium''','''Note: Atque, then Vel totam eius'''
lawrence_goddard_2179,71.0,'''Laboriosam rem expedita: Commodi vitae, Quos in unde atque aliquid fugiat''','''Id; Dolores occaecati qui , Eos at totam'''
jonathan_carroll_0946,50.0,'''Note: Optio error cumque doloribus, then Eum''','''(Modi occaecati) , Voluptatum quos and Voluptatibus quasi architecto'''
