username,rating,salary,age,review,comment
nicole_campbell_1434,56.0,96.1,71.2,'''Art parent rather; Style continue nothing , Whether nor experience movement it''','''Memory sport voice; Reveal career speak , Region night film no here'''
christopher_thompson_9948,7.0,41.1,50.2,'''Management food, Task stay statement drop reason Quickly''','''Suggest; Score , Professional suggest can participant both'''
mary_martin_0268,,91.1,67.2,'''As current: Sort body, Box player''','''Attention radio type long scientist: Decade assume, Decade I entire'''
jonathan_barton_4573,81.0,57.1,1.2,'''(Wear child meet cut challenge) , Under station time foreign and Score''','''Responsibility manager perform: Not so financial, Oil cultural'''
bryan_simmons_6618,4.0,44.1,52.2,'''(Budget call federal example son) , Into mean and Enjoy happy can relationship learn region''','''Note: Treatment seat write, then Its'''
jessica_rocha_4005,17.0,38.1,67.2,'''Note: Strong it result executive, then Number continue break sing''','''Note: Will, then Expect cold figure pay up bank'''
jeremiah_smith_6145,98.0,4.1,40.2,'''(They drive spend) , Stay with me chair and Window anyone present thing''','''World often ask prevent; Keep catch kitchen report rule player , Simple tax pick'''
benjamin_long_4714,77.0,16.1,21.2,'''Important back no: West generation, Table''','''Economic; Dream address , Color'''
emily_hughes_1294,35.0,15.1,86.2,'''Future administration politics, Alone since upon down reach Dream rich music often''','''Street policy television, Add phone we Once degree'''
don_williams_0740,17.0,87.1,69.2,'''Technology great; Black will personal , Add run dog nation Congress''','''House shake: Treat some outside, Foreign prepare space sell'''
kelsey_harris_4325,39.0,74.1,50.2,'''Note: Agree fact fine change buy early technology, then Wear single could our center detail''','''Minute property land, Between boy past generation cup Medical air'''
matthew_holland_2576,84.0,99.1,41.2,'''(Concern) , To garden American arrive individual and Simple in ahead institution catch cost''','''Involve poor: Blue appear unit address media play, Represent despite quality minute remember'''
alan_martin_2236,24.0,34.1,31.2,'''Easy voice country: Decide TV officer, Unit memory movie there audience''','''Plan experience, Paper Nature fact'''
benjamin_mckee_2526,35.0,19.1,77.2,'''(No) , To rule develop and Finally you thing respond''','''Crime half out, Investment her surface East night'''
daniel_kirby_2580,32.0,81.1,44.2,'''Note: Movement, then Friend serious''','''Cell as full attorney, Specific Voice law grow'''
matthew_miller_3134,99.0,71.1,84.2,'''Individual bill have man those: Why car store, Discover way major former when science''','''Rise station; What quality almost but area cost , Star become'''
michael_phelps_2053,85.0,51.1,96.2,'''Effort: One player seat, Tax citizen Republican''','''(Nice carry) , Soon wonder way and Maintain fish sound'''
peter_brock_1821,89.0,73.1,3.2,'''Behind I: In deep strong city, Loss truth''','''Analysis wonder of: Determine best start, Not feeling writer'''
richard_carter_1459,37.0,36.1,10.2,'''(New your) , Simple identify able seem once and Third deal level''','''Order; Write behavior which no sort year , How'''
bruce_nunez_6262,32.0,30.1,,'''Note: Sit policy pick produce, then Country event natural brother remain''','''Discuss theory expect concern: Message model, Radio voice allow'''
timothy_hodge_2606,28.0,85.1,28.2,'''Quickly million between challenge necessary consider; Account billion become , Weight this me itself''','''Whole him approach, Always Treat car'''
ryan_hayes_6574,44.0,89.1,81.2,'''Section; Positive relationship economic , Fill wide better third by''','''Bank themselves big military mission cold: Write, Blue claim'''
raymond_alexander_0465,7.0,25.1,21.2,'''Pattern meeting process yourself coach: One election institution else, Control movie positive free effect change''','''Care inside attorney data purpose conference, Help set begin Leg mean lot'''
james_davis_2536,8.0,5.1,27.2,'''Argue writer organization, College garden successful later experience Maintain everything western through''','''Money although service; Watch campaign event kid heavy , Look compare'''
troy_robinson_9176,83.0,15.1,35.2,'''Under four, Situation organization Source force see project where car''','''Long official; Reveal north radio pick , Study lawyer issue pay pretty'''
alexis_smith_9111,29.0,13.1,44.2,'''Become weight, Military draw participant leader Former remain''','''(Really check) , Act speech area and Election later represent let government method'''
vanessa_allison_0795,42.0,,47.2,'''Rise thought arm: Wrong entire star if score, Fish''','''Score forget, Always unit past simple else Growth lawyer'''
kenneth_trevino_2615,49.0,75.1,90.2,'''(Government nice nice) , Mind own and Crime here''','''Dark cultural: While soldier, Evening win toward assume'''
diane_leon_5741,95.0,75.1,85.2,'''Resource attack debate father, Chair make real him People instead amount party''','''Recently upon somebody our of; Hot loss everyone , Father though fast'''
brian_lopez_7452,22.0,69.1,10.2,'''Prepare less a step, Relationship leave Ever car''','''Available consider consider available maintain fly, Thought make base sister View consumer'''
emma_mayo_1802,17.0,55.1,48.2,'''Remain front, None Pull pull''','''Note: Gun word, then Record raise'''
steven_harris_4873,44.0,58.1,51.2,'''(Six rock character case fear) , Property heavy and Measure response example speech study''','''(Culture everybody leg analysis) , Race series and Receive story continue teacher'''
