username;age;total_count;remark;comment
lori_morrison_0174;37.0;54.1;'''Throw factor dinner region stage; Can we skill mouth Across foreign edge character''';'''Note: Hand decide now; then Garden protect significant next'''
jonathan_wilson_0020;39.0;81.1;'''(Ability music) ; Give bank and By continue something usually finally''';'''City physical center close same; Close after rest think ; Increase heart major'''
dawn_jones_6884;1.0;96.1;'''Simple then those; Either notice simply kitchen Respond red brother base''';'''(Class) ; Agency beautiful guy and Move know ago'''
sarah_chaney_8192;55.0;54.1;'''Field since place; Agent assume Financial cold''';'''Every land: Eat discuss house best; From exactly'''
hannah_smith_0743;81.0;27.1;'''Note: Foot technology where; then Away ago''';'''Spend natural large assume discussion start; Indicate boy ; Admit action give'''
eric_fuentes_5271;38.0;49.1;'''Many something very civil TV; Seek drive Whatever amount class drive''';'''Note: Lot focus degree; then Agreement'''
dawn_mason_8705;23.0;33.1;'''Quickly join; Me goal nature public time final ; Various get none ready century role''';'''Not after doctor: Create; Life medical'''
felicia_franco_5488;62.0;34.1;'''Note: Strong medical walk; then Item option''';'''Chair yes agree early about participant; Leave history ; Because notice medical'''
catherine_rodriguez_2408;48.0;44.1;'''Note: Professional tell; then Trade key entire continue let child''';'''None; Recognize author agreement degree activity Western teacher'''
aaron_vance_4135;99.0;45.1;'''But; Guy wish ; Major own job''';'''Mind than; Sense give ever when amount others ; Final position pass'''
lauren_morales_6855;85.0;12.1;'''Think body media treatment; Attorney action program education ; Nor behavior share''';'''He after election student: Visit teach store; Operation who'''
melissa_rogers_0244;91.0;70.1;'''Side church: Although turn close pretty; Most into''';'''Detail especially sign; Both all field ; His general'''
michael_md_2211;93.0;64.1;'''(Character common toward most letter) ; Bag position senior never and Ball less choice small''';'''Nothing; Can ; Represent book'''
billy_mcclure_3178;61.0;7.1;'''Note: Notice feel international trip want; then Return as''';'''Maintain wait; Activity exist face sometimes Education push'''
samantha_gonzalez_1541;18.0;74.1;'''Note: Administration discover federal; then Us country''';'''Parent agency another bring chance: Public interest reason describe; While environment data parent ever another'''
joel_phillips_7844;45.0;33.1;'''(Notice bring deep) ; Identify size affect every like and Short stock begin toward''';'''Party against body; See choose decision South push fly'''
fred_jenkins_2287;82.0;47.1;'''(Growth really player) ; Hand add and Scene''';'''Note: Morning first week; then Reduce relationship'''
nicholas_franco_0474;29.0;42.1;'''Under foreign need sound vote goal; Last eye edge fact southern live North south can''';'''(Effort effect) ; Identify and Official even deep yeah own challenge'''
lisa_morales_8734;37.0;95.1;'''Note: Financial crime; then Friend begin newspaper''';'''(Off provide morning) ; Policy partner and Marriage fear pressure'''
william_davis_2251;49.0;33.1;'''Note: Buy memory high senior; then Sister avoid''';'''Note: Thank treat clearly moment both; then Green include TV TV'''
darren_harris_5772;93.0;86.1;'''Note: Successful resource; then Pick''';'''Gun catch force; Car woman modern fact ask doctor Have spring'''
joseph_huang_6650;98.0;95.1;'''Into eight condition; Drug fill against Without girl summer''';'''Brother during voice: Make in wall cause treat; Look'''
timothy_peterson_1669;15.0;91.1;'''Note: Set agent; then Pretty money''';'''Must bit tough: Student for fact allow move; Commercial'''
kelly_ashley_9602;57.0;48.1;'''(Total stop focus understand hundred prepare) ; Firm and Media''';'''Note: With risk; then Several which fall from'''
george_baker_0357;25.0;98.1;'''Edge coach any: While to similar hair; Baby until mention''';'''Wonder allow; Answer fire voice Ago in particular'''
charles_hays_8448;93.0;8.1;'''Manager career health; Hotel everything not ; Happy receive source country''';'''Note: Economic mean; then Information foreign'''
james_wright_9747;65.0;;'''Market product child wife sometimes: Include once; Service market land''';'''Through remain development; Would bill Raise fish'''
kimberly_holland_7302;90.0;59.1;'''(Stage few) ; Manage and Agree not international quite president democratic''';'''Quite; Budget simple not evidence Field give'''
cindy_smith_3919;48.0;19.1;'''Indicate any: According consider; Term land half''';'''Note: Mean actually; then Science'''
jason_shannon_4453;84.0;59.1;'''Note: Trip call entire manager; then We never''';'''Price simple with who action: Stand stand subject; Bar'''
william_kelley_4509;50.0;78.1;'''Project so; Subject through Fire''';'''Study; Else Huge town glass production'''
debra_barrett_7816;100.0;57.1;'''Note: Defense may; then Mrs attention outside outside''';'''(About product your) ; Word response beat work artist and Although unit early degree'''
alexis_carter_6629;70.0;74.1;'''Note: Mean stuff; then Cup keep leader perform authority''';'''Season play country charge they garden; Opportunity war ; Small short cell'''
david_johnston_0257;66.0;79.1;'''Environmental choose doctor: Purpose success; Join officer memory''';'''(Improve wear former example method authority) ; Describe cell capital and First drop'''
jesus_james_3836;75.0;98.1;'''Law coach beautiful usually; Radio agreement bar join For can simple''';'''Suffer structure across poor war rate: Every; Seat both government training able employee'''
