username	price	salary	score	remark	description
stewart_evans_7328	1.0	20.1	92.2	'''(Delectus) 	 Laborum and Eveniet'''	'''Libero error amet impedit	 Porro sunt id Exercitationem amet unde nemo'''
miss_cooper_5486	68.0	29.1	88.2	'''Qui omnis; Amet ducimus quibusdam 	 Temporibus soluta'''	'''Assumenda non nulla reprehenderit; Eum sint totam facilis 	 Earum qui'''
ms_mills_6540	42.0	43.1	60.2	'''Nesciunt nemo rerum nobis dolore: Ipsa reiciendis	 Ex facere'''	'''Note: Deleniti	 then Sunt'''
roy_hartley_6302	96.0	13.1	68.2	'''(Vitae esse accusantium exercitationem impedit) 	 Iusto iste unde and Tempore autem hic'''	'''Molestias commodi nihil: Omnis enim impedit excepturi	 Deserunt'''
mrs_burke_3723	28.0	14.1	56.2	'''Ipsa laboriosam quo; Nobis ipsum libero quis est hic 	 Magni deleniti officia sit ab enim'''	'''Sint quasi	 Aperiam recusandae facere vero Neque quidem laborum'''
kevin_swift_4938	9.0	73.1	36.2	'''Amet expedita modi reprehenderit aperiam; Facere ipsum aperiam 	 Fugiat unde'''	'''Sapiente blanditiis sapiente: Reprehenderit veniam cupiditate	 Occaecati non dicta'''
mrs_walsh_8318	31.0	89.1	81.2	'''Iure aperiam; Quas consequuntur mollitia temporibus qui 	 Quaerat expedita accusamus iste'''	'''Note: Unde	 then Voluptatem reprehenderit voluptate vel'''
mr_russell_5153	33.0	9.1	93.2	'''Corporis voluptas natus exercitationem	 Ducimus repellendus eveniet Facilis cumque magni velit'''	'''Quaerat; Totam ullam 	 Temporibus exercitationem animi beatae'''
rebecca_wilson_6038	89.0	26.1	100.2	'''Dignissimos sed	 Autem voluptates illum Modi nostrum'''	'''(Eligendi) 	 Nostrum labore iste and Quae eum'''
dean_miller_9121	60.0	98.1	58.2	'''Dolorem a	 Nisi accusamus reiciendis Optio'''	'''Optio ipsa: Repudiandae quae nam nam occaecati	 Porro vitae aliquam perferendis natus'''
joanna_porter_5430	33.0	30.1		'''Note: Commodi architecto placeat	 then Nobis magni hic fugit amet quia'''	'''At	 Tempore Autem tenetur doloribus aliquam'''
joanne_collins_0053	91.0	48.1	27.2	'''Nobis ex quia suscipit nobis	 Molestiae Iste aut neque'''	'''Saepe sint	 Nisi error Nemo veritatis atque'''
mrs_bell_8379	23.0	14.1	81.2	'''Note: Inventore quasi adipisci cum eveniet	 then Et tenetur inventore'''	'''Quos	 Mollitia impedit consequuntur ullam necessitatibus Nobis pariatur occaecati vitae ut'''
abdul_read_4930	10.0	25.1	58.2	'''Sapiente soluta reiciendis hic: Veritatis quod soluta aut odit excepturi	 Amet assumenda autem provident'''	'''Et	 Laudantium Dicta deleniti'''
cheryl_watson_6178	42.0	68.1	45.2	'''Ducimus ea non cum illum: Dolorem	 Dicta'''	'''Expedita est incidunt; Nostrum dicta iure 	 Nostrum et reiciendis accusamus'''
pamela_curtis_5009	36.0	5.1	24.2	'''Note: Placeat asperiores	 then Ipsa cupiditate'''	'''Magni at; Deserunt 	 Corrupti nostrum qui'''
bethany_pearce_4382	19.0	62.1	4.2	'''Asperiores sapiente quidem beatae magni: Quaerat explicabo nostrum mollitia	 Dolorem'''	'''(Temporibus saepe sunt deserunt) 	 Vero eos sequi and A delectus repellat sed'''
hannah_barrett_9975	10.0	81.1	85.2	'''Note: Quaerat harum	 then Harum incidunt'''	'''Note: Eaque libero	 then Incidunt'''
trevor_bell_8525	12.0	22.1	45.2	'''Note: Tempore quaerat	 then Placeat'''	'''Note: Occaecati et voluptates iusto	 then Reiciendis nemo quas'''
jack_davies_5256	10.0	43.1	82.2	'''(Consequatur nulla similique) 	 Dolorum voluptatibus nesciunt praesentium and Reiciendis a quo dolorem'''	'''(Aliquam iste labore commodi) 	 Consectetur ipsum tempora soluta and Aliquam sunt officiis delectus molestiae'''
lindsey_singh_5724	57.0	35.1	35.2	'''Nisi; Est 	 Eos qui nisi accusamus nam'''	'''Rerum cumque ipsum	 Explicabo Amet necessitatibus sed facilis itaque porro'''
dr_todd_4154	99.0	43.1	83.2	'''(Tenetur optio) 	 Quisquam optio ab debitis blanditiis voluptate and Quos repellendus impedit dolore vero'''	'''Note: Eligendi modi	 then Corrupti explicabo'''
roger_jones_6503		100.1	84.2	'''Iusto: Hic eum at	 Corporis tempora ea veniam suscipit'''	'''Dolorum tempore maxime nam autem; Itaque 	 Praesentium'''
andrew_roberts_3158	27.0	95.1	95.2	'''Sapiente deserunt	 In illo incidunt Adipisci officia aliquid mollitia facilis debitis'''	'''(Hic totam autem) 	 Consectetur and Perferendis quod porro'''
mr_morgan_7000	27.0	72.1	87.2	'''Magnam voluptate	 Odit corporis necessitatibus quia possimus ea Ad vitae asperiores rem soluta'''	'''Note: Ut neque dolores quisquam modi dolorem	 then Porro eos necessitatibus'''
sean_rahman_2715	87.0	99.1	40.2	'''Quaerat totam ad veritatis eveniet	 Totam minus Quasi ipsam repudiandae'''	'''Note: Explicabo	 then Veritatis nostrum necessitatibus minus'''
susan_rees_3286	39.0	98.1	1.2	'''(Corrupti magni inventore dolor) 	 Aperiam vero and Cupiditate'''	'''Quae maxime quisquam expedita voluptatibus	 Eius sint Aliquid veritatis ratione'''
stuart_ward_6398	9.0	18.1	23.2	'''Note: Amet	 then Dicta consequuntur'''	'''Note: Hic autem dolorem nesciunt	 then Blanditiis esse odit'''
luke_smart_3872	46.0	53.1	87.2	'''Saepe dolor eius ad: Provident veritatis molestias	 Cumque'''	'''(Delectus accusantium totam non fugit) 	 Cum totam harum officia and Facilis id nulla explicabo aut'''
marie_henry_0325	78.0	20.1	18.2	'''Corporis distinctio maxime totam: Itaque eveniet	 Culpa cupiditate'''	'''Nam quis	 Debitis animi corporis Vitae itaque'''
hannah_buckley_9992	34.0	23.1	18.2	'''(In quas quisquam) 	 Deserunt consequuntur quos and Ratione reiciendis'''	'''Dolorum: Iure voluptate ab omnis nihil	 Vero quos vero'''
suzanne_jones_3842	2.0		54.2	'''Corrupti quidem; Libero commodi sunt nostrum 	 Facere nihil eum'''	'''Cupiditate enim rerum: Quo velit	 Aperiam'''
ms_bond_7703	42.0	82.1	94.2	'''(Ab) 	 Ex molestias repudiandae and Voluptatum'''	'''Laboriosam voluptas: Exercitationem magnam pariatur nemo	 Adipisci'''
mr_hamilton_7372	87.0	89.1	35.2	'''Animi; Beatae porro eveniet 	 Ducimus assumenda saepe voluptate aperiam'''	'''Note: Placeat iure eum maiores aliquid consequatur	 then Quis cum'''
joanne_simpson_4249	71.0	15.1	74.2	'''Note: Aspernatur ducimus	 then Eius odio veniam excepturi'''	'''Perferendis quidem inventore sequi voluptatem; Maiores nemo 	 Odio sequi quaerat rem earum dolorum'''
