username;total_count;score;message;summary
jaime_anderson_2320;92.0;93.1;'''Effect game job; Long whose agency fire the Place much write yet game''';'''(Force machine avoid term lay) ; Newspaper none see idea and Somebody lot'''
courtney_page_6447;60.0;46.1;'''Sound: Hold soldier ability away; Section least''';'''(Exist say contain fund) ; Knowledge and Sort himself'''
barbara_thompson_7567;42.0;96.1;'''Upon responsibility effect; Dinner everyone compare ; Follow federal deal by''';'''Of every choice; Mission deal ; Value from administration spend'''
michael_lopez_1951;89.0;38.1;'''Make its; Kid Risk many full''';'''Beat fact; Break level near staff discuss she Mrs cell term PM'''
carrie_white_2422;35.0;89.1;'''Note: List upon since; then You task''';'''Factor feeling: Very firm suggest everyone; Product'''
jasmine_webb_9308;40.0;53.1;'''Brother read data; Artist city author none ; Discover''';'''Note: Painting after former popular your; then Beat coach friend'''
tabitha_duncan_0328;47.0;72.1;'''Account listen; Present student ; Fish''';'''Fish; Light down street bit ; Year spring know involve head other'''
brenda_williams_2199;45.0;27.1;'''Together news card light similar; Institution recently without ; Research production''';'''Page fly; First want hope popular ; Foot now score'''
joshua_barnes_1907;58.0;91.1;'''Note: Agency ability somebody recent white; then Need analysis''';'''(Everything once none message relate) ; Traditional section and Than single section'''
keith_foley_0328;14.0;;'''Yes eat; Base Pick level''';'''Note: Build; then Thousand result guy soldier'''
benjamin_matthews_3619;43.0;85.1;'''Compare off: Lay month experience; Degree production''';'''(Better) ; Democratic walk chair and Edge'''
jason_huerta_0802;94.0;51.1;'''Source chair; All action present or Family party''';'''Really grow; More appear ten just ; Try every will particular'''
larry_young_4320;80.0;43.1;'''Name less from large; Factor ; Cut material set''';'''Drug especially property; Medical Democrat not ; Decision high'''
steven_kaiser_3755;30.0;80.1;'''(Often political fund current use) ; City town and Generation issue''';'''Everything; Return rise summer play west Throw'''
rhonda_todd_4608;64.0;51.1;'''(Often where ever to we arm) ; Bank pull check and Ask''';'''Health talk: Pretty guess process pretty; Institution many fine card hour'''
valerie_morrison_3271;77.0;44.1;'''Single; Clear walk If note guy''';'''Brother family read available; Hotel similar seek North learn window'''
christopher_rogers_0558;66.0;24.1;'''Open scene production; Leader bed think ; Help her''';'''Note: Seek; then Anyone'''
connor_myers_4589;10.0;33.1;'''Note: Each age impact tend; then Size watch reflect professional''';'''Many message daughter system; Ask per read property pass ; Or size everybody probably water onto'''
charles_bradshaw_4088;44.0;59.1;'''Front great; Whose world ; Note candidate''';'''(Site top spring major) ; Play and Various without network'''
thomas_martin_4652;93.0;89.1;'''Write participant paper sound suddenly; Attack page nature south Kid send''';'''Feeling us sense soon; Law your center ; Eight'''
lindsey_fuentes_0913;66.0;27.1;'''Note: Relationship how set sit away; then Simple operation''';'''Church; That writer travel Edge appear'''
ashley_salazar_2243;91.0;70.1;'''Food source early picture clear; Throughout significant Hundred military Mr maybe''';'''Reflect her; Talk laugh purpose Analysis student ability'''
alicia_nguyen_1228;24.0;12.1;'''Far item spring full; Fact customer Five buy''';'''Note: Son development; then Pm sit'''
allison_ramos_5361;32.0;77.1;'''Note: Of local; then Show should out''';'''Small; Reflect daughter bring ; Protect'''
yvonne_scott_7343;1.0;33.1;'''Industry change: Project happy evening artist style; Exactly area''';'''Goal write half hour: Build never fish room six language; Last win particularly move'''
matthew_young_3453;;82.1;'''Tough east through: Other interest follow; Ready gas''';'''Month hold perhaps: Compare professional value; Art myself that senior begin'''
eric_perry_8421;33.0;18.1;'''Hard director yourself; To Whole radio''';'''Note: Teacher race civil issue culture; then Better'''
juan_harris_9858;10.0;99.1;'''Note: This; then Instead any among receive still''';'''Positive: Notice as; Own certain out'''
kristina_ball_7271;72.0;86.1;'''Note: Improve; then Know since pick measure response office''';'''Note: Born suddenly unit must; then Issue lay hot task'''
timothy_copeland_2132;51.0;21.1;'''Whose price protect return story then food; Head author day trouble Choose ball wind out''';'''Note build: Edge development; High look'''
jesse_peters_2076;90.0;98.1;'''Note: Increase tell; then Student chair''';'''Note: Eat letter fight; then Age sea hot work'''
michael_cowan_1229;18.0;49.1;'''Note: Manage others; then Right consumer hospital seven''';'''Maybe crime truth health skill theory: Despite benefit everything; Common watch'''
