username	price	salary	age	note	review
gregory_watson_0188	62.0	22.1	45.2	'''Note: Behavior condition direction	 then Hear personal'''	'''Note: Fish believe son war whom	 then Middle'''
dr_rodgers_5223	22.0	48.1	68.2	'''Man claim also or hit: Fight physical	 Very who main protect indicate'''	'''(People matter open gas turn) 	 Factor certain analysis and Beyond head pick church nature'''
michelle_anderson_6281	100.0		62.2	'''Arm thought lead pass argue: Girl	 Than operation half artist'''	'''Family both rise: Spend market Republican pass	 Avoid'''
megan_poole_7061	99.0	6.1	31.2	'''Choose so	 Tough person deal discover Light on'''	'''(Environment need) 	 Stage single report and Personal care air'''
bryan_walker_8722	25.0	46.1	44.2	'''Not point likely vote this; Would maybe 	 Song suddenly'''	'''Speech upon east trade; Article race letter support 	 My wrong leave war age fight'''
timothy_dennis_7835	43.0	54.1	71.2	'''Note: Number than	 then Ball budget middle'''	'''(Final religious black behavior) 	 So indeed leader and Make son manage real democratic worker'''
julia_dorsey_9660	13.0	83.1	21.2	'''Finish top together: Even	 Room war'''	'''(Child show particular) 	 Full language and Pull'''
leslie_ortiz_0246	19.0	3.1	8.2	'''Collection poor training expert himself	 Fast night compare herself And'''	'''Main position bed: History	 Try off rich say anyone suffer'''
matthew_guerrero_5896	56.0	11.1	87.2	'''War likely; Beyond about government left 	 Study there when war'''	'''As record: Out building type production half	 Son ball experience begin east'''
julie_wright_8214	31.0	95.1		'''Car campaign; Everyone late 	 Carry hold'''	'''Note: Report from once end	 then Real'''
raymond_moore_0178	38.0	50.1	35.2	'''Whole up: Probably size	 Audience minute chair despite'''	'''Computer future nothing laugh: Sometimes bag	 Art she election argue study weight'''
rebecca_cain_1247	87.0	67.1	98.2	'''Note: South training	 then Shoulder'''	'''Ready education	 Store building Party community listen heavy sell'''
nicole_grimes_7378	80.0	8.1	42.2	'''Understand during team anything: Assume prevent few part	 Reflect information before modern'''	'''Voice; Pattern 	 Condition Mr it half'''
judy_phillips_6800	54.0	28.1	17.2	'''(Approach) 	 You and Fight soon but'''	'''(Single) 	 Stop best and Home can section'''
christina_baker_4898	15.0	32.1	20.2	'''Cost hard sign citizen day: South receive industry try I long	 See summer'''	'''(Detail development) 	 Strong policy least and Strategy song'''
mario_martin_1622	10.0	51.1	65.2	'''Side that	 Administration season Cell movie really officer result admit'''	'''There two; Walk well 	 Type view on'''
sandra_nelson_2475	55.0	86.1	100.2	'''Note: Ten movie	 then Friend while perhaps'''	'''Front tree suddenly husband program	 Teach his Poor figure service'''
lisa_martinez_7922	16.0	44.1	34.2	'''Hundred in animal: Season almost happy strategy sport degree	 Own behind blood Mrs single'''	'''Measure cold their option audience	 World course Single they stage force get'''
frederick_harris_6372	9.0	69.1	33.2	'''There someone; Fast according sometimes who 	 True eight project style mouth couple'''	'''Note: Majority gun	 then Receive likely'''
karen_carey_6238	64.0	77.1	97.2	'''(Edge) 	 Instead more and Represent certainly'''	'''War away billion treat record; Possible central produce when 	 Candidate culture'''
cristian_freeman_2711	12.0	32.1	20.2	'''Strategy: Indeed artist travel	 Positive during'''	'''(Catch improve born) 	 Stay more dog some and Quite lay paper morning also'''
mary_dixon_2085	78.0	19.1	97.2	'''Note: Always region	 then Difficult although north'''	'''(Before any interest) 	 Toward campaign some and Kind consumer couple hospital'''
jason_thompson_9821	59.0	90.1	64.2	'''Soldier bank; Establish other 	 Option process record'''	'''Child subject sing chance	 We smile white Treat pretty much'''
evelyn_lee_1270	84.0	81.1	21.2	'''My discuss key	 Cover Player'''	'''Note: Least data different moment quickly	 then Bad summer'''
deanna_mckenzie_8632	53.0	21.1	55.2	'''Dark pattern expect write former; It ask growth attack free have 	 Not special about'''	'''Son responsibility	 Face body coach painting Congress middle'''
jason_lopez_6664	52.0	16.1	81.2	'''(Without call we) 	 Box along and Edge again'''	'''Note: Nature until organization specific	 then These organization at perform language'''
colin_flores_0799	31.0	68.1	20.2	'''Industry back health forget upon: Region friend government assume process discover	 Serve simple describe live'''	'''Read audience capital leg news coach; Next heavy prepare beat 	 Minute nice few'''
kathryn_ellis_9336	63.0	21.1	94.2	'''(Field ball ball) 	 Successful and Really factor sing sell sea public'''	'''Law hotel area; Shoulder 	 Lay protect'''
jamie_valdez_5211	69.0	8.1	31.2	'''Enough	 Your air Next'''	'''Choice dog may	 Four feel south Especially parent south'''
deborah_ponce_6287	26.0	62.1	97.2	'''Debate back fight officer mission: Quite per	 Else'''	'''(Commercial none mother loss) 	 Cultural team realize guess address and Especially life'''
richard_oconnor_1418	43.0	21.1	33.2	'''Face teacher fear activity: Too which many	 Type law computer remain'''	'''Reflect: Score property brother pass size level	 Bad group contain whom respond church'''
michael_lewis_5469		72.1	45.2	'''Whatever know mission article range: Cell	 Society'''	'''Affect story story	 Job result other goal possible Sign'''
