username,age,rating,comment,review
dr_frost_0741,93.0,88.1,'''In deserunt perspiciatis veritatis cum perferendis; Dignissimos ipsam , Aliquam velit ducimus tenetur''','''(Pariatur quis) , Aliquid quod and Suscipit alias'''
paul_patel_8873,37.0,92.1,'''Vel assumenda: Ratione, Sit pariatur''','''A excepturi quod consectetur: Perspiciatis, Asperiores'''
samuel_turner_6570,58.0,96.1,'''Note: Illum sit, then Quisquam tempora''','''Et reiciendis nesciunt, Placeat aut omnis voluptates Suscipit placeat pariatur recusandae animi quibusdam deserunt'''
marcus_bell_0375,22.0,17.1,'''Note: Vel assumenda aut, then Neque perferendis suscipit''','''Quam sunt enim, Culpa Atque dicta officia voluptatibus'''
simon_baker_2603,72.0,45.1,'''Maiores nam molestias excepturi: Eos maxime sunt, Similique nam''','''(Occaecati esse atque molestias pariatur hic) , Sint animi esse and Repudiandae laborum aut placeat placeat'''
leonard_singh_5257,78.0,61.1,'''(Fuga eveniet) , Ab and Molestiae''','''Ratione minus ad ducimus; Asperiores doloribus voluptates , Provident veritatis enim'''
vanessa_davies_1873,38.0,80.1,'''Numquam tempora consequuntur, Nemo nostrum Veniam quibusdam''','''(Quo itaque) , Accusantium dolor sint and Repellendus quam magnam deserunt'''
kayleigh_wright_5377,,77.1,'''(Corporis maxime) , Magnam architecto facere and Sequi''','''(Vero cumque placeat) , Error saepe ab and Eaque fugit quibusdam ipsam quod'''
dr_iqbal_9621,55.0,3.1,'''(Vitae quia at) , Hic and Quisquam optio''','''Dolore ipsam dicta vel repellendus, Fuga itaque saepe Est fugiat tenetur sint maiores'''
gillian_bradley_9013,84.0,47.1,'''(Minus sunt) , Qui quibusdam esse aliquam and Aliquid''','''(Nobis animi accusamus) , Magni quia fugit quas and Vitae earum dignissimos'''
rachael_francis_4943,89.0,9.1,'''Earum molestias odit: Ab optio magnam, Minima''','''(Ullam) , Ipsam nam and Quaerat eligendi'''
miss_parker_5347,17.0,16.1,'''Note: Possimus nobis rem, then Expedita''','''Fuga, Expedita laboriosam quis commodi Quas temporibus neque'''
cameron_howard_0572,75.0,55.1,'''Note: Sit quisquam, then Rerum sequi''','''Minima, Nesciunt amet Inventore aliquid'''
mr_barker_2638,20.0,2.1,'''Eum quod; Repellendus rerum delectus vitae tempore similique , Ex vel mollitia quibusdam''','''Distinctio fuga alias, Asperiores cum ea ad Repudiandae ab'''
mr_moore_8699,70.0,7.1,'''Quos quidem voluptatibus eaque, Consequatur tenetur voluptas eaque Natus''','''(Officiis doloremque) , Illo quasi and Vitae quia est'''
lawrence_reynolds_3275,88.0,14.1,'''(Repellendus) , Tempora and Praesentium cum nesciunt ea''','''Illo sint dolores eligendi assumenda veritatis; Velit praesentium facilis , Ipsam laborum'''
dr_johnson_9474,10.0,65.1,'''Ratione aperiam quis atque sed tempora; A odit cum , Sunt voluptas sint sint voluptatibus''','''Esse officia ex: Nulla, Corporis sint explicabo repellendus ducimus'''
gregory_jackson_6045,8.0,,'''Note: Quos maxime saepe vero, then Facere officia tenetur''','''Note: Maxime debitis ut minima beatae ducimus repellendus, then Assumenda'''
laura_richardson_2041,83.0,8.1,'''Note: Ex ratione, then Ea fugit occaecati aliquid eveniet''','''(Eligendi facere eaque velit nemo eveniet) , Earum molestias eligendi quis quam and Excepturi sint aspernatur unde porro'''
connor_anderson_7241,70.0,2.1,'''Ab; Repudiandae , Quibusdam''','''Note: Nemo eos, then Impedit accusantium'''
natasha_hunt_1469,89.0,26.1,'''(Odio iure) , Rerum modi dolor and Iure quasi repudiandae sequi ea''','''Soluta aspernatur modi; Exercitationem maxime laudantium rerum , Quaerat'''
mr_holloway_7619,26.0,25.1,'''Voluptates, Soluta ducimus quas veniam quaerat Perferendis''','''Quidem consequatur odio, Ipsam eum Quo'''
dr_osborne_9533,39.0,78.1,'''Natus omnis: Rem velit enim, Vero fuga officiis accusamus''','''Quam ut; Eos voluptas rerum explicabo , Aut ipsum'''
mohammad_lyons_9945,22.0,44.1,'''Deleniti dolorem cum rem quia debitis: Saepe dolores ullam, Recusandae perferendis cumque expedita praesentium''','''Note: Excepturi dolore, then Id qui'''
terence_graham_2000,79.0,20.1,'''Libero minima sapiente est culpa, Suscipit Voluptatum similique rerum''','''Ut harum maxime dolore aperiam; Molestias , Voluptate eos non rerum'''
hazel_bird_2604,68.0,68.1,'''(Voluptas facere quaerat) , Porro atque veniam and Maiores ex nisi''','''Note: Officiis vero, then Sequi'''
