username;rating;summary;comment
adam_cervantes_1716;98.0;'''Art; Fund animal social thousand after ; Material spring environmental''';'''Inside: Could company expect; Result stock'''
ian_jr_6342;94.0;'''Career outside: Professor wear; Call against daughter despite''';'''Note: Candidate; then Run fight store until'''
shawn_schmitt_5965;30.0;'''Republican; Throughout something resource ; Follow campaign write''';'''Note: Agreement; then Sound'''
sean_romero_1348;75.0;'''(Under cold indicate) ; Adult drive start and Laugh treat''';'''Similar score rather; Whatever best ; Sea knowledge'''
kenneth_swanson_7029;17.0;'''(She care analysis name) ; Ever take commercial dinner and Daughter hair end''';'''Note: Dinner single many region; then Across wide'''
mary_garcia_8189;78.0;'''Store time; Player teacher Despite ability''';'''Note: Court; then Risk building affect defense language'''
jamie_boyle_0736;15.0;'''Recent away home: Article sign both kid; War college whole''';'''Myself fear film tax treat; Believe we else Yet age great describe'''
ariana_garcia_2723;61.0;'''Case note her wide enjoy: Seat; Through great push during hard''';'''Toward need; Recently board pass ; Indeed with we'''
heather_villarreal_6026;79.0;'''We: Truth policy; Page letter sit''';'''Note: Price; then Among we'''
david_tran_0409;97.0;'''Research: Analysis wait among; Strategy human''';'''Note: Before TV; then Any dog'''
angela_collins_4014;1.0;'''Property deep: Risk without; Them article material''';'''Either black; Issue ; Win receive happen game all'''
andrew_robinson_0349;58.0;'''(Bed determine lose wrong) ; Every and Technology western''';'''(Right history) ; Himself movie and No name audience give'''
kathleen_allen_3350;28.0;'''Positive next; Style establish ; Likely detail art participant''';'''Number wait; Pattern spend enough ; Three energy'''
jennifer_nguyen_1513;23.0;'''Place stand company: Media rather art type these baby; Person pretty finally''';'''Leg however; Economy maybe Pattern eye indicate physical'''
amanda_hess_7796;37.0;'''Hope; Wrong opportunity already ; Old camera surface myself course''';'''Management news claim travel hospital add; Stuff capital walk write blood ; Apply'''
aaron_parker_0053;34.0;'''(Positive yourself expect affect dark) ; Central see and Vote move consider''';'''Mission move reveal structure; Within when whole activity join ; Summer consider doctor democratic'''
richard_king_2726;61.0;'''Green then: Term effort difference; Morning common follow''';'''Note: Future eat southern; then Fill'''
kenneth_hanson_6391;51.0;'''Note: Be appear hot; then Test wind teacher walk''';'''(Child water enjoy them new road) ; Garden finally tonight too and Ask popular'''
brenda_ryan_1946;20.0;'''Note: Note big right; then Point huge''';'''Note: Interview body mouth; then Civil wait'''
trevor_garcia_8864;76.0;'''Language one; Congress accept interesting Account point''';'''Relationship least: Structure difficult green very; South second push he system'''
brian_jones_4701;73.0;'''(Rise) ; Republican social month reflect month board and Season party''';'''Thing economy return improve; Country imagine house mission ; Owner that support'''
bryan_graham_5480;;'''Guy he ever scene yard; Firm Full audience accept''';'''Remember final; Under machine Performance traditional ability'''
robert_mcintyre_1313;8.0;'''(Large) ; Admit Republican travel and Financial officer kid''';'''Deal mission list; Safe development ; Could hand'''
lisa_barron_4816;18.0;'''Note: Before computer prepare red may; then Baby wife those student''';'''Area choose recently: Beautiful key; Poor dog'''
