username;price;score;total_count;message;remark
rachel_barton_7662;32.0;72.1;66.2;'''Eos doloribus consequatur; Neque ; Quas quidem''';'''(Qui dignissimos repudiandae) ; Accusamus ratione and Beatae sit hic'''
denise_butcher_3248;12.0;54.1;45.2;'''Nihil numquam temporibus; Nam odit Odit repellat''';'''Officia ea similique; Itaque vel labore quibusdam minima velit ; Suscipit qui nisi'''
joyce_coles_7748;65.0;6.1;20.2;'''Voluptatibus fugit aspernatur; Quas nihil architecto Quia''';'''Pariatur eaque fugit: Hic consectetur temporibus quaerat; Voluptatibus sequi et'''
miss_murphy_3159;73.0;49.1;41.2;'''Note: Quaerat facilis; then Voluptates laborum deserunt''';'''Dolorum natus: Fugiat tempora itaque labore veritatis; Unde molestiae culpa nihil'''
dr_dobson_6816;36.0;75.1;62.2;'''Voluptas mollitia est eius; Praesentium voluptatibus ; Maiores porro minima''';'''Note: Nulla; then Error modi consequuntur'''
louise_collins_8723;1.0;87.1;51.2;'''(Consequuntur nam) ; Enim recusandae distinctio and Veniam ex''';'''Quam error sint: Quae dolorem; Beatae'''
leanne_nixon_6524;26.0;66.1;20.2;'''(Quae pariatur tempora omnis) ; Magnam ab and Eum suscipit optio''';'''(Ad) ; Explicabo eaque and Temporibus iusto dolor natus sed'''
mrs_white_5975;34.0;96.1;87.2;'''(In debitis) ; Molestiae quisquam architecto and Ex expedita aut''';'''Blanditiis nostrum magnam; Possimus totam quod minima perferendis ; Molestias quasi iste'''
sara_knight_5366;68.0;24.1;67.2;'''Note: Iusto at ratione enim; then Minima nam''';'''Animi veniam labore; Earum culpa officia illum ; Dolorem'''
mr_pickering_2752;17.0;89.1;3.2;'''(Velit minus quod) ; Quis porro asperiores omnis vel dolorum and Laborum voluptates''';'''(Ab debitis) ; Porro tenetur nisi aperiam necessitatibus and Tempora'''
sophie_andrews_8255;7.0;64.1;95.2;'''Blanditiis ab et amet; Blanditiis culpa Eum esse odit''';'''Quos similique maiores beatae; Dolore doloribus ; Atque cumque'''
victoria_hughes_8334;93.0;69.1;56.2;'''Note: Pariatur itaque ullam; then Adipisci unde culpa delectus voluptatum natus''';'''Note: Aspernatur dolorem; then Eius ipsa ut'''
duncan_akhtar_3838;75.0;12.1;86.2;'''(Pariatur sit perspiciatis facere ipsum) ; Debitis and Dolorem est''';'''Impedit voluptate laudantium consectetur; Amet Pariatur ipsa'''
emma_burgess_4057;56.0;26.1;3.2;'''Note: At tenetur atque repudiandae; then Tempore exercitationem excepturi''';'''Itaque quod ratione; Quos ad ; Ea'''
miss_ward_7669;66.0;39.1;91.2;'''(Libero maiores commodi) ; Sequi aliquid assumenda officiis and Eos odit culpa''';'''Praesentium facere ipsa; Saepe aspernatur at illo dicta ; Recusandae consequuntur placeat'''
caroline_ahmed_5691;29.0;10.1;69.2;'''(Modi) ; Placeat assumenda and Quasi tenetur''';'''(A aliquam nam) ; Deleniti hic and Earum inventore'''
chelsea_lynch_3258;56.0;4.1;21.2;'''Reprehenderit harum; Ad unde doloremque facere ; Ad itaque''';'''(Voluptas quo et) ; Incidunt repellat maiores and Ipsam iusto id assumenda'''
kimberley_fowler_9200;91.0;90.1;;'''Praesentium velit tempore; Excepturi nostrum perferendis magni Facere rerum''';'''Note: Error ipsam exercitationem quisquam magnam; then Amet'''
john_walsh_4533;50.0;41.1;82.2;'''Maxime non id ut; Eligendi numquam impedit ; Beatae ducimus''';'''Ea voluptatibus; Vero tenetur est Cupiditate inventore voluptatibus'''
kate_walker_5589;88.0;26.1;13.2;'''Qui earum odit: Nam vitae officia; Voluptatem ab maiores''';'''(Eos earum) ; Dolorem distinctio odio dicta and Iusto adipisci ipsum consectetur'''
dr_jenkins_4990;66.0;70.1;18.2;'''Eius voluptatibus sint nulla; Aliquam consequuntur Modi''';'''Note: Earum harum facilis; then Laudantium recusandae quibusdam cum'''
lauren_coates_4705;4.0;63.1;19.2;'''Perferendis quia odio; Hic quas ; Rerum sed''';'''Facere; Odit quaerat exercitationem Sed officia consequatur mollitia'''
mrs_atkinson_0454;66.0;;20.2;'''Note: Aliquam optio alias; then Laborum voluptatem''';'''(Quisquam aliquid) ; In quisquam autem and Qui nisi voluptatum eius in odit'''
stephanie_roberts_8863;92.0;27.1;38.2;'''Veniam ullam vitae; Quod ; Provident''';'''Note: Assumenda veritatis; then Dicta commodi tempore provident'''
louise_phillips_3072;33.0;64.1;17.2;'''Note: Eaque laboriosam mollitia tempore; then Esse amet tempora''';'''Note: Sed inventore; then Fuga corrupti officiis soluta doloribus aliquam'''
nigel_kaur_5611;99.0;90.1;95.2;'''Cumque ab nostrum: Quia quaerat quibusdam et ratione; Debitis''';'''Note: Iusto nemo veritatis ipsam soluta; then Ad distinctio'''
lynn_godfrey_2475;87.0;4.1;3.2;'''Ipsum cumque quam labore id deserunt: Animi natus adipisci; Reprehenderit debitis totam''';'''Voluptatum tenetur quisquam quos; Modi culpa exercitationem Nihil architecto'''
alexandra_kaur_3594;52.0;7.1;74.2;'''Fugiat consequatur laudantium; Alias ; Explicabo commodi labore expedita vitae dicta''';'''Quas consectetur ratione: Incidunt eius; Animi'''
miss_russell_7268;64.0;61.1;49.2;'''(Doloremque) ; Voluptatum odit and Suscipit''';'''Note: Sunt rem harum; then Reiciendis tenetur'''
jill_houghton_1794;;100.1;17.2;'''Note: Eum; then Ipsum vel omnis nihil incidunt natus''';'''(Illo voluptatibus facilis quaerat) ; Facere quisquam and Nobis occaecati ab commodi ut'''
miss_heath_1959;83.0;55.1;50.2;'''(Consectetur corrupti) ; Accusantium laudantium and Aliquam quo''';'''Sit doloremque amet: Aperiam distinctio labore; Alias accusamus modi adipisci corrupti ipsum'''
miss_neill_4096;41.0;45.1;12.2;'''(Pariatur fugiat) ; Quam sit ex ipsa doloremque and Possimus sapiente hic''';'''Corporis cumque itaque: Officia velit maiores libero; Quae quisquam cupiditate'''
leanne_neill_7843;29.0;99.1;19.2;'''Numquam nihil; Eligendi placeat ea ; Earum''';'''Officia quod ullam exercitationem ad; Voluptate harum nesciunt mollitia repellendus officiis ; Quod laborum ad reiciendis'''
karl_hill_2908;11.0;17.1;61.2;'''(Ad vitae voluptatem cupiditate) ; Rem consectetur eos iure quam and Aliquid provident blanditiis autem''';'''Voluptas laboriosam alias blanditiis; Harum animi voluptatum quas Officiis nesciunt eum'''
ricky_patterson_6677;83.0;68.1;96.2;'''Aperiam: Quidem vel libero; Dicta voluptatem''';'''(Quod) ; Ipsa eos quasi sapiente quas and Repellendus'''
cameron_blake_8383;44.0;70.1;89.2;'''Note: Explicabo maiores; then Dolore enim''';'''Vel fugit; Facilis ; Ad officia itaque officiis quae quidem'''
valerie_jones_0344;85.0;51.1;40.2;'''Magnam pariatur incidunt; Error labore facilis ; Totam quo nobis''';'''Excepturi; Temporibus laborum Dolor accusantium'''
