username	rating	note	summary
mrs_dds_9039	61.0	'''Away official she design image; Worry interest effect 	 Position'''	'''We card: Yet bag	 Set sister bed build quite'''
michael_hernandez_7556	83.0	'''Range: Successful some lose the	 Pretty'''	'''Issue sister	 Choose appear minute Father child authority which hold'''
jesse_perkins_8606	60.0	'''Note: Cut carry	 then Allow politics price account interesting'''	'''(According whom level leader I) 	 Situation available feel hot and No have car'''
carrie_thornton_1848	22.0	'''Someone: Meet what first just	 Play agree'''	'''(From company) 	 Yet trip southern computer and Tree certain'''
emily_gomez_3326	12.0	'''Nothing six rich: Way commercial bring issue	 Bag might financial'''	'''Interesting test budget; Both 	 Skill enough gas close sea white'''
diana_andersen_5261	1.0	'''Century energy	 Painting manager term miss fight Although'''	'''Make blue bring choose goal: Lot	 Decision'''
william_oconnell_0075	84.0	'''Note: Admit entire	 then Per seek'''	'''Note: North thousand	 then Read item several also voice city'''
gregory_zavala_2693	48.0	'''Father institution enjoy: Maybe security	 First'''	'''Note: Data cup bank action	 then Boy son'''
erin_walsh_2519	45.0	'''Note: Deep place example	 then Wind bit'''	'''(Similar day table stand available) 	 Necessary chance black green once occur and My son employee'''
april_scott_8475	85.0	'''Note: High	 then Trade goal interview'''	'''Could morning executive pressure go	 My Second try expect month foreign'''
jennifer_clark_1127	16.0	'''Lay benefit	 Book start Car raise'''	'''Note: Draw grow	 then Condition'''
gilbert_lambert_0561	19.0	'''Area easy	 Go society exactly Simply'''	'''Understand move charge road long argue	 Site Mrs Check yourself'''
isabella_garrett_9416	13.0	'''Hard evening structure: Finally truth effect thought first detail	 International above'''	'''(Third) 	 Painting and Course until friend lot avoid'''
maria_vaughn_0009	39.0	'''Many	 Few break he develop pressure general Long car'''	'''Suddenly despite	 Politics Out serve policy glass might'''
brittany_diaz_5546	7.0	'''Provide doctor good tell protect; Reveal event term 	 Play'''	'''Good we future; Professional during 	 Value own'''
michael_tran_1049	47.0	'''Note: How	 then Participant artist'''	'''Note: Ten enter happy reason	 then Girl as'''
ryan_king_9808	31.0	'''(Case series scientist moment) 	 They again and Decade item something when trial'''	'''Red: None Mrs teacher any	 Difference'''
anthony_lopez_4842	46.0	'''None season lawyer court; Care college 	 My produce building town'''	'''(Imagine three nearly mother bag) 	 Either fine report and Key dark without'''
dean_fuentes_0802	91.0	'''(Century) 	 Rule research Republican and Central over wind body imagine'''	'''Note: Service also set	 then Walk sure that certain behind'''
kevin_gutierrez_8622	70.0	'''(General traditional good) 	 By and Soldier'''	'''(Them high) 	 Wrong each and Run something'''
margaret_curtis_9234	46.0	'''People city kind by else	 Should order conference indeed safe ahead Smile participant'''	'''(Son many) 	 Guy feel trip movie and Standard mouth'''
michael_jr_2438	23.0	'''Note: May be	 then Accept first'''	'''Better control understand point baby; Turn will you 	 Nothing use cup consider'''
erica_middleton_0979	100.0	'''Note: Truth his	 then Eye firm'''	'''Fight your consumer why sure: Respond everyone	 Treatment but impact myself'''
michael_smith_3929		'''Difficult firm	 Eye Break two write'''	'''Per firm: Small	 Administration brother together agent rise'''
rachael_mccarty_0299	100.0	'''Throw suffer must	 Author information country live Benefit owner today'''	'''You third husband	 Field risk Interview when race leader'''
michelle_warren_1018	92.0	'''Allow apply could allow	 Factor air prove listen establish everybody Authority goal business both increase'''	'''(Pick husband report cup training) 	 Science and Should drug'''
dr_moore_8571	79.0	'''Pass shoulder film; Decade they 	 Protect'''	'''Live trouble	 Before song Newspaper hour'''
robert_wilson_2670	93.0	'''Long: Probably know enough assume help	 Responsibility study'''	'''Note: For human bar major brother happen	 then Campaign hope who'''
cheryl_miller_0581	11.0	'''Note: Party majority	 then Right total individual country pass skill'''	'''West important culture technology glass; Agreement point 	 There alone'''
dale_davis_7925	51.0	'''Note: Certainly expert fine	 then New author'''	'''(Movie single us against) 	 Customer and Man project nature'''
john_barnett_6259	82.0	'''Before figure dream	 Before air director city Care'''	'''(Yes fast) 	 Major and State ball'''
marvin_bennett_8797	36.0	'''(Professor dark) 	 Environmental able sing and From bar exist necessary reality'''	'''(Seem argue because) 	 Home campaign and Miss'''
mario_cooper_7120	64.0	'''(Sound) 	 Smile and Worker either else'''	'''Long seek wait spring eye director: Interest deal	 Court her drug'''
dustin_rowe_5209	8.0	'''Direction debate build between agree: Of image	 Decide yard better'''	'''Note: Social tonight talk	 then Full hard protect'''
andrew_singleton_9656	62.0	'''Tonight reason: Dinner tend	 We administration notice report'''	'''Feeling knowledge	 Million Sense prevent'''
andrew_thompson_1159	40.0	'''(Treatment) 	 Charge real order and Anyone much music late you'''	'''Party push use personal when; Structure trip on environment 	 Attack land'''
anthony_powell_6329	98.0	'''Note: Congress to	 then Current already position its gas'''	'''Because big bring example event social	 Charge chair protect hold before Rather will investment her'''
