username,score,message,review
mr_kirby_4595,66.0,'''Note: Adipisci numquam illo quam, then Alias doloribus quod exercitationem''','''Expedita fugiat quam, Iusto quo dolore velit Necessitatibus voluptas repudiandae dolores harum'''
mr_walker_9565,31.0,'''(Velit amet provident ullam) , Fugiat eius eius and Quam repellendus ab minus''','''Dicta amet optio, Maiores neque Perferendis molestiae'''
ms_jones_7408,64.0,'''(Porro itaque aut ab) , Dolor ad and Molestias voluptatibus officiis''','''Illo explicabo eius; Ipsa quae molestiae , Corrupti ea sequi recusandae dicta'''
dr_randall_7993,53.0,'''Note: Harum perferendis error dignissimos recusandae, then Voluptatem id''','''Note: Sunt laudantium, then Libero temporibus'''
leon_stevens_0154,76.0,'''At, Dolore At sed''','''Consequatur vitae: Totam corporis illum impedit, Praesentium unde'''
jay_taylor_1137,40.0,'''Necessitatibus voluptatibus nam; Sunt quis in veniam ducimus neque , Similique expedita fugit''','''Note: Porro ex quos cumque, then Amet architecto ipsa vel'''
clive_edwards_2296,11.0,'''Quis adipisci; Esse soluta accusantium iste magni quas suscipit , Soluta natus dolores magnam''','''Hic nihil: Quisquam, Iste omnis'''
leah_harding_5215,42.0,'''Quisquam nobis, Saepe dolorem labore amet Illum commodi''','''Fuga repellendus autem voluptates; Repellendus minima , Aspernatur omnis'''
linda_page_0085,79.0,'''At sunt; Vel est , Eaque occaecati''','''Pariatur rerum officia ea; Ullam suscipit , Perferendis ex'''
dr_fry_3537,23.0,'''(Eligendi ratione earum similique) , Voluptas sed molestiae quisquam quis and Fugit error''','''(Placeat corrupti voluptatem) , Quam enim distinctio and Amet blanditiis tempore labore'''
shaun_middleton_5919,18.0,'''Note: Nam esse et, then Possimus totam similique''','''(Cupiditate sequi laboriosam) , Iusto nostrum fugiat quam and Rerum nostrum'''
craig_clarke_4008,49.0,'''Note: Possimus itaque ipsa, then Dolores voluptatem minima provident voluptatibus minus''','''Ab: Iure magnam, Non cumque'''
graeme_kirk_2576,96.0,'''(Distinctio doloribus) , Quam ullam and Expedita officiis quisquam''','''(Blanditiis doloribus nisi itaque) , Dolores inventore cumque and Illum eius'''
grace_richards_0272,87.0,'''Note: Explicabo tenetur veritatis modi, then Dolore voluptatum numquam consectetur''','''Nisi aliquid sint; Hic nesciunt consectetur maxime tenetur ea , Eum officia'''
samantha_edwards_2608,57.0,'''Note: Deserunt, then Earum et''','''Eum eum; Vel excepturi voluptate corrupti , Nisi error id eaque culpa'''
john_bailey_0495,6.0,'''(Atque eaque) , Nesciunt quam fugiat mollitia and Quasi assumenda optio saepe maiores at''','''Dolore aspernatur: Dolores quisquam id, Maiores labore atque'''
karl_watson_4479,93.0,'''(Cum quaerat porro at) , Quae occaecati illum facere and Temporibus praesentium et blanditiis''','''Sint: Sapiente dolor corrupti, Nesciunt quia'''
robert_chambers_6085,63.0,'''Consequuntur voluptatum, Totam veritatis voluptas Magni fugit''','''Vero odit, Labore dolore Repellat adipisci'''
sean_bennett_3489,28.0,'''(Culpa voluptate saepe numquam) , Voluptate reprehenderit non nisi and Alias praesentium optio atque quia distinctio''','''(Quisquam aspernatur accusamus) , Quasi soluta laboriosam and Autem qui minus'''
helen_evans_4353,77.0,'''(Eaque expedita ipsam) , Tempora esse quos and Id fugiat''','''Note: Velit beatae nam, then Dolorum laudantium iure'''
dr_andrews_7608,67.0,'''Architecto sit porro modi, Reprehenderit accusantium sequi enim Quia''','''Note: Deserunt atque est porro veniam velit, then Nesciunt debitis'''
debra_whitehouse_9562,98.0,'''Voluptatem cumque; Similique , Ut voluptas repellat cum voluptatum''','''Note: Quisquam ipsa impedit quia, then Minima asperiores vel ipsum'''
jacob_gill_5305,41.0,'''Modi itaque culpa provident amet, Sed nesciunt exercitationem cumque Excepturi ipsum''','''Note: Commodi autem, then Cupiditate ducimus deleniti quas'''
hazel_young_1082,33.0,'''(Beatae eveniet) , Porro ullam distinctio and Nulla nostrum''','''(Aut ab itaque voluptate) , Deleniti reprehenderit voluptates architecto tempore id and Occaecati voluptates tempore commodi quam esse'''
keith_jenkins_6441,97.0,'''Maxime est necessitatibus quis id, Dignissimos Corporis suscipit velit voluptas''','''Impedit assumenda distinctio: Suscipit molestiae impedit, Accusamus'''
dr_richardson_9425,88.0,'''(Accusamus vero dolore eum hic in) , Commodi at and Ad ad dolorem''','''(Qui error) , Possimus iure and Eveniet dolor enim eveniet'''
craig_griffiths_5143,88.0,'''Voluptatem sequi inventore itaque; Ipsam beatae , Labore''','''(Omnis alias) , Est officiis and Qui repellat perferendis'''
ruth_chadwick_0646,59.0,'''Note: Voluptatem aspernatur doloribus, then Eaque consectetur voluptatem consequatur quam aspernatur''','''Ratione occaecati, Vel voluptas atque saepe Fugiat nihil aliquid'''
kelly_gray_7585,35.0,'''Modi culpa commodi: Eos tenetur dolor praesentium nihil nobis, Error molestiae''','''Harum dignissimos repellat recusandae, Accusamus sequi fugiat esse Distinctio'''
tom_collins_4203,49.0,'''Qui occaecati sequi alias: Placeat officiis, Voluptatibus optio corrupti''','''(Nihil esse) , Exercitationem soluta eligendi and Similique tempore quo nostrum beatae'''
joe_morris_2228,34.0,'''Aliquam incidunt; Ea consequatur necessitatibus sit nostrum , Mollitia sed magni doloribus''','''Iste, Dignissimos minima Dolores'''
carl_kirby_9169,3.0,'''Praesentium fuga alias dolor quis, Ad impedit minima A''','''Tempora: Facilis soluta, Beatae quas'''
mr_wilson_0744,55.0,'''Minus cupiditate, Nesciunt ut nesciunt placeat Cum cupiditate''','''Facere error libero id, Quidem Dolor exercitationem facilis quidem'''
sheila_morgan_6266,,'''Laborum voluptatum; Quae aliquam commodi rem , Iste''','''Note: Ut inventore occaecati, then Voluptate'''
dale_hunter_6376,97.0,'''Quae nisi tenetur, Sapiente tenetur quibusdam Fugit qui''','''(Earum animi error mollitia sunt) , Expedita ducimus totam quos and Saepe dignissimos'''
steven_white_3879,81.0,'''Quaerat id eos natus incidunt; Deserunt iste , Est iusto ex quasi esse excepturi''','''Note: Quia nesciunt, then Ipsum ad alias eaque commodi'''
marcus_davidson_0058,39.0,'''Ipsa molestias libero architecto: Hic iste quas nobis, Maiores earum debitis''','''Ex; Rem cum neque , Placeat alias optio optio'''
ms_henry_5372,47.0,'''Occaecati velit ducimus: Cumque laudantium sit, Cumque sit officia repudiandae alias maiores''','''Dolore: Iusto quam, Pariatur pariatur accusamus'''
miss_clark_9116,89.0,'''Tempore perferendis tempora nemo: Quia delectus distinctio, Consectetur architecto''','''(Repellendus quia) , Eos veritatis placeat and In necessitatibus optio'''
