username	total_count	age	salary	review	note
natasha_davis_3471	28.0	57.1	74.2	'''Note: Machine one dark	 then Decision south fine sister'''	'''Security woman	 Address money baby serious Movement wrong number center call'''
michael_le_6786	73.0	12.1	19.2	'''Attorney section gun leg by	 Account answer Pass what heart eat'''	'''Outside condition nation: Mind writer	 Rule usually'''
cory_williams_8128	17.0	69.1	43.2	'''Wind give must: Section	 Their'''	'''With operation age compare fast: Congress here	 Moment claim option'''
joshua_white_4372	3.0	24.1	13.2	'''Major; Foreign affect road 	 Hot once'''	'''(Include free expert million watch career) 	 Officer ten and Throw yeah'''
justin_bauer_5408	13.0	40.1	38.2	'''Dream trouble	 Left score accept Record great'''	'''Herself sea: Trade dark lay president themselves	 Major hour set condition around bag'''
melissa_santiago_6417	12.0	44.1	6.2	'''Rate; Rate 	 Peace of accept'''	'''Science trip size; Subject Mrs 	 Continue free each chair son head'''
clifford_gibson_9435	53.0	8.1	100.2	'''Note: Sure interesting take no all	 then Without political well side north'''	'''(Drive technology enough cut somebody) 	 Skin scientist party describe and Program cultural effort small'''
paige_gilbert_6366	52.0	64.1	81.2	'''(Until mind move for sometimes along) 	 Ability call air physical better and Us he first still brother'''	'''Note: Difficult add sport production	 then Speak month'''
dr_frank_0947	45.0	100.1	69.2	'''(Positive big cup parent under trial) 	 Others politics executive and Style'''	'''Morning try although; Let program 	 Evidence allow someone'''
anthony_morales_3990	16.0	25.1		'''(Foot money line) 	 Finally cut agree and Decade heart realize'''	'''(Thousand end to ground office good) 	 Day receive very car and Despite on'''
patrick_carter_3440	40.0	28.1	23.2	'''(Seven hold despite over maintain) 	 Huge theory and Through'''	'''Author	 Become speak until Various eat cell'''
pamela_nelson_6728	57.0	55.1	99.2	'''Thing together be pattern: Pressure room lay close financial decade	 Political early tend part'''	'''(Campaign against stop) 	 Stuff own people and And single drug participant guy'''
shawn_martinez_0103	84.0	45.1	2.2	'''Note: Wonder individual	 then Unit office'''	'''Research usually together: Her education standard	 Knowledge meeting'''
zoe_garcia_1550	67.0	21.1	29.2	'''Both early white; Art check share opportunity 	 By'''	'''(Next determine anyone) 	 Policy president suddenly since and Air line husband have'''
henry_edwards_7937	100.0	10.1	64.2	'''(Create participant) 	 Yard and Military new professor outside owner buy'''	'''Hand form	 Quality While within'''
sharon_jenkins_3620	87.0	31.1	3.2	'''Before environmental foreign officer; Career deep source enter 	 Present across much human'''	'''(Sort) 	 Wonder you public pull them investment and Easy large'''
tara_md_5175	20.0	4.1	92.2	'''Any hit bed quickly word: Break bed husband	 Voice human'''	'''(But once) 	 Community conference let town and Environment foreign south think successful'''
ronald_wells_0184	95.0	94.1	79.2	'''Note: Store none door	 then Foot'''	'''Outside somebody many: Theory billion	 Involve law success field whole'''
amy_turner_5289	48.0	46.1	79.2	'''(Identify fish response indicate lay) 	 Eight you and Grow daughter own another I'''	'''Way the; Really prepare message star 	 Person something'''
kimberly_gomez_1162	30.0	36.1	71.2	'''Impact answer whole short	 Environmental course Allow door'''	'''(Security certain the arm thus) 	 Else care appear like rule and Analysis role technology'''
taylor_perez_7268		40.1	12.2	'''Country	 That painting lawyer Treat hit tree eye key people'''	'''Cut sport hard return few director: Water budget	 Move history child college'''
dawn_tucker_6155	42.0	84.1	75.2	'''Note: Why word involve do	 then Film worry TV never finish if'''	'''Life total sing bag officer	 Serve understand table player Smile during people'''
jennifer_dennis_2471	93.0	26.1	2.2	'''Risk watch discussion: Today middle	 Owner ask coach'''	'''(Total bar) 	 Test within study and Challenge among person idea'''
jennifer_turner_5045	97.0	12.1	53.2	'''Staff model Congress	 Environment College clear chance'''	'''Hot worker possible: Third father	 Front chance investment'''
andrew_cooper_4242	20.0	37.1	36.2	'''Possible owner; Drug far 	 Wish'''	'''(Tax music structure) 	 Condition concern and Government director city magazine rule'''
erik_roberts_2053	80.0	84.1	56.2	'''Design clear in staff loss; Company 	 Office stuff policy hospital far'''	'''(Design evening street crime) 	 Step tough during and Risk partner'''
brent_daugherty_8448	95.0		11.2	'''Note: Feel	 then Employee writer apply agreement'''	'''(Government) 	 Within manage and Turn'''
