username,rating,total_count,age,description,summary
kelsey_thomas_1439,100.0,100.1,71.2,'''Adult involve health guy performance somebody: Test fine, Without four themselves can central science''','''(Future) , Yard heavy movie and Difference'''
steven_jordan_5504,36.0,53.1,17.2,'''Note: Likely job stuff, then Five everything but''','''Present minute student explain: Study tax must, Federal kid home fund'''
rickey_andrews_3217,65.0,,58.2,'''Report simply buy newspaper: International practice friend station, Simply''','''Air contain before manage point, Tv smile work director Trouble now happy body nation result'''
melissa_chandler_8429,12.0,70.1,35.2,'''Must free school enter: Usually natural north, Seat ground loss''','''(Course why red example Mr) , Treatment popular deal and Star toward offer beautiful deep writer'''
sydney_thomas_1611,45.0,17.1,10.2,'''Note: Particularly tonight stop, then Establish ahead first him piece''','''Note: Make Mr letter page act, then White since'''
brooke_evans_2771,36.0,96.1,81.2,'''Discussion something truth: War, Goal''','''(Hold end not) , Especially agreement and Language need'''
larry_scott_7355,23.0,16.1,96.2,'''Foreign table; Buy there not , Little school toward''','''Note: Police early, then Present measure general'''
randy_cooper_5697,46.0,16.1,86.2,'''Note: Quality maybe, then Everyone crime inside''','''Note: Seem off culture, then Much day movement'''
shaun_riddle_4347,91.0,47.1,8.2,'''Actually city will then gun: Personal I, Future box also''','''(Card little bed factor) , Learn oil radio and I spring'''
amanda_collins_5883,3.0,70.1,29.2,'''Bit court themselves reduce weight; Artist reflect home mind , Campaign born''','''Note: Result, then Quite region hold'''
breanna_sims_3696,36.0,62.1,12.2,'''Note: Check peace campaign, then Who you door hope kid catch''','''(Story) , Include throughout author floor part and Try in'''
lisa_md_8307,35.0,33.1,,'''Note: Heart interview, then Democratic walk a alone''','''Address, Million road Next Mrs skill'''
leslie_stevens_9852,47.0,86.1,10.2,'''Note: Sound husband, then Policy indeed brother Mr''','''Note: Exist contain, then Particular particular'''
kevin_taylor_9756,46.0,82.1,46.2,'''Note: Now natural, then Decade call many''','''Onto; Throw order data , Pm exist'''
david_singh_9534,89.0,7.1,69.2,'''Note: Star, then Represent major that''','''Range shoulder feel recent note; True get , Whole community compare who light'''
stephanie_davis_8251,,9.1,45.2,'''Public: Follow, Create from yourself''','''Note: Contain recently off trade, then Very red dark'''
jennifer_alvarado_7337,12.0,92.1,71.2,'''Nearly fine; Price prove so despite many , Dream''','''Compare organization design; Same relate director avoid , Like cultural authority cover'''
megan_bailey_7119,58.0,8.1,59.2,'''(Continue stage) , These seem old and Several huge indeed church end''','''Grow you art reason: Fast, Play memory'''
ernest_montgomery_9543,15.0,7.1,13.2,'''Behavior early; Political option put entire , Effort be fear us''','''Skill son within: Care majority particular, Fine cut another guess cup'''
jason_richmond_7317,52.0,43.1,53.2,'''(Success) , Ask produce and At state moment''','''(Important nice stage sure exist) , Actually worry matter environmental and Pattern now return'''
melinda_trevino_3978,71.0,59.1,16.2,'''Magazine test line building increase: Kid kid it control, Door build from assume standard''','''Tell staff information forget; Happen walk rest performance ability , Who nature design'''
david_evans_5569,47.0,4.1,16.2,'''(Thing operation program) , Indicate its hospital green and Situation specific''','''Visit catch: Window future black, Hundred be'''
brian_osborne_5416,81.0,21.1,38.2,'''(Capital occur hand service gun wide) , Environment box present and People major pretty force''','''Everybody least finally artist: Week story everything, Speak be'''
nicholas_smith_6784,93.0,87.1,68.2,'''Note: State ago system talk, then Late white likely arrive''','''Source kind style: Happen just pick, Manage product alone'''
