username	total_count	price	score	review	note
chloe_elliott_4790	40.0	59.1	65.2	'''Note: Aspernatur vitae deleniti voluptates	 then At delectus magni aliquid possimus'''	'''Tempora: Commodi	 Odit'''
jay_khan_3506	17.0	50.1	81.2	'''Perferendis iure	 Voluptatibus corrupti Amet praesentium sapiente ex animi'''	'''Note: Numquam aut minus	 then Sed id ab nam'''
dr_anderson_9230	20.0	48.1	91.2	'''Corrupti dolorum quo quas suscipit; Quae corporis 	 Iusto recusandae facilis'''	'''Note: Alias explicabo excepturi libero	 then Architecto recusandae'''
mrs_farmer_6156	20.0	69.1	85.2	'''(Dolore repudiandae) 	 Distinctio perferendis maiores facilis iure minima and Impedit qui'''	'''Libero blanditiis; Illum 	 Ipsa quos'''
brandon_johnson_4766	82.0	76.1	43.2	'''Ratione	 Fugiat enim impedit quibusdam Sunt iure aperiam officia eos veniam'''	'''(Natus eum delectus recusandae) 	 Assumenda voluptas vel and Voluptate omnis adipisci eligendi facilis'''
tom_sutton_2227	73.0	29.1	5.2	'''Doloribus laborum	 Ea saepe debitis In'''	'''Fugiat quas	 Veniam distinctio nulla eius Est quaerat'''
diana_harper_3468	70.0	78.1	67.2	'''Eos quia; Necessitatibus suscipit 	 Magni eum tenetur'''	'''Iure assumenda impedit quibusdam; Eveniet hic quisquam dolore itaque doloremque 	 Repellendus distinctio nostrum accusamus fugiat quidem'''
dr_jackson_6012	34.0	90.1	56.2	'''Earum magnam suscipit voluptas	 Voluptatum animi Optio dolorem quis praesentium'''	'''Unde sequi numquam nesciunt praesentium	 Autem voluptatibus Consequuntur atque porro vel doloremque consectetur'''
samuel_palmer_1762	29.0	91.1	58.2	'''Iure aut	 Soluta Quasi libero'''	'''Quis occaecati aperiam necessitatibus aliquid; Ipsa 	 Necessitatibus nesciunt cupiditate'''
miss_mitchell_1358	2.0	37.1	56.2	'''Natus	 Voluptatibus modi eaque ex repellendus deleniti Omnis ullam et illo'''	'''Note: Corporis dolor	 then Minima dolore id'''
leah_wyatt_7419	56.0	21.1	58.2	'''Quibusdam quos sit hic: Doloribus asperiores blanditiis	 Temporibus unde vero a'''	'''Dolores reiciendis; Expedita repellat voluptatum saepe nobis sed 	 Saepe modi voluptas dignissimos quasi hic'''
ruth_white_6148		83.1	52.2	'''Esse fuga sed cupiditate: Delectus a	 Earum temporibus delectus'''	'''(Corporis rem) 	 Aliquam accusantium delectus voluptatem reprehenderit and Sapiente sapiente ipsa'''
dr_barlow_5718	93.0	74.1	86.2	'''Similique quidem minus	 Dolorum repudiandae fugiat Dolore eum'''	'''(Nobis) 	 Saepe sint and Reiciendis nobis'''
debra_long_5262	56.0	50.1	87.2	'''Libero voluptate; At in eius perspiciatis 	 Autem consequuntur magni'''	'''Note: Aperiam hic voluptate cumque	 then Placeat ut'''
jill_turner_1261	2.0	75.1	73.2	'''Vitae aliquam excepturi; Et placeat 	 Quam nulla quis optio'''	'''Iure: Nesciunt cumque perspiciatis at rem ex	 Eaque ex laborum'''
abdul_newman_5318	16.0	50.1	55.2	'''Note: Aspernatur	 then Dolore consequatur'''	'''Mollitia eveniet est incidunt; Asperiores pariatur eos laudantium voluptatibus 	 Esse quos'''
mr_collins_7395	33.0	45.1	38.2	'''(Tempore ex qui nostrum tenetur) 	 Perspiciatis possimus ut itaque cumque consequatur and Corrupti eius repellat sit reiciendis consequatur'''	'''Architecto praesentium laborum suscipit: Voluptatum voluptates	 Aperiam cupiditate'''
brett_clark_5798	69.0	57.1	28.2	'''Laboriosam sapiente doloribus eveniet sunt; Voluptatum corporis 	 Alias'''	'''Officiis numquam: Consectetur optio nesciunt optio ea non	 Adipisci praesentium'''
irene_hunter_9140	20.0	26.1	84.2	'''Aliquid quo magnam ut labore; Quod quod quo repellat blanditiis asperiores 	 Odit perspiciatis iusto'''	'''(Facilis deserunt similique) 	 Numquam and Nemo fugit quasi'''
conor_walsh_2622	27.0	7.1	75.2	'''Sapiente: Adipisci rerum rem rerum vel	 Nobis ad facilis'''	'''(Mollitia numquam dolorum accusamus) 	 Quia porro and Tenetur mollitia'''
hazel_taylor_7709	64.0	100.1	68.2	'''Note: Sed nulla eos	 then Itaque quos natus odit animi'''	'''Nisi; Ut et 	 Eum inventore'''
julie_james_3982	90.0	57.1	14.2	'''Itaque necessitatibus illum totam sint; Velit 	 Odio quae nam quos consequatur vitae'''	'''Note: Similique consequatur cumque blanditiis	 then Provident'''
mrs_walker_0909	10.0	84.1	16.2	'''Pariatur adipisci nostrum: Doloremque delectus	 Odio aliquam'''	'''Vel quis quis illum earum; Labore laborum 	 Quod suscipit'''
geraldine_williams_1729	100.0	65.1	59.2	'''Laboriosam: Consequatur error	 Harum eos porro nam cupiditate amet'''	'''(Fugit ea velit) 	 Eos ipsam quasi and Libero iste officiis laborum'''
jill_james_6695	44.0	43.1	11.2	'''Note: Sint	 then Omnis possimus fugiat'''	'''Note: Recusandae	 then Nesciunt saepe'''
mr_cook_5170	14.0	81.1	9.2	'''Velit nemo suscipit sed molestias: Veniam quas expedita tenetur	 Deleniti incidunt maiores sunt esse'''	'''Nobis	 Fugit impedit reiciendis ratione minus odit Temporibus mollitia'''
francis_elliott_5864	40.0		11.2	'''(Ratione rerum inventore rem) 	 Placeat est nam exercitationem and Repudiandae ratione in'''	'''Harum enim modi: Expedita quod	 Facere voluptatum occaecati explicabo'''
miss_wilson_5455	70.0	44.1	62.2	'''Placeat voluptatem quaerat	 Deleniti eaque iure necessitatibus Temporibus voluptate'''	'''(Iure quibusdam quidem nobis) 	 Voluptatem recusandae suscipit and Repellat cupiditate quasi odio a'''
ms_johnson_3311	37.0	18.1	69.2	'''Note: Natus accusamus nihil maiores molestias	 then Sit error iusto similique'''	'''Vero sint: Nesciunt quis nisi tenetur	 Alias impedit'''
dr_wood_4178	94.0	42.1		'''Ex et: Exercitationem aperiam	 Laudantium libero iusto'''	'''Reprehenderit aperiam ratione voluptas: Tempora	 Dolorum doloremque'''
