username,age,score,review,note
allen_morgan_7297,76.0,,'''Treatment: Man structure other start message, Billion make sport current''','''Note: Matter everything parent, then Physical'''
alan_casey_5941,9.0,16.1,'''Almost medical before produce wonder; Happen still art range , Idea pressure''','''Note: Particular bring course recent, then Hard six red little bar method'''
brandon_phillips_0481,70.0,33.1,'''Leader follow, Already About painting analysis''','''Stock statement; Audience technology , Firm oil nothing father return'''
john_moore_0714,95.0,49.1,'''Note: Within build, then Final close individual into''','''Early score as should understand job, Operation consider second Gas case'''
victor_moreno_9339,5.0,98.1,'''(Hotel board summer employee) , Glass major after and Room president teacher should''','''Note: Either building enjoy TV president, then Note drug'''
dennis_jensen_7287,1.0,72.1,'''Heart; Camera involve husband , Try month water visit product''','''Listen middle spend serve; Employee him , Report animal'''
alicia_smith_3177,51.0,39.1,'''Attention, Total eat Mother perhaps role past''','''Democratic shake beat; Surface , Positive decide'''
travis_ortiz_1184,9.0,77.1,'''Tend, Behavior subject quality sense Hundred them''','''Perhaps room: Individual case, Wear order age shoulder'''
jennifer_haas_6185,100.0,8.1,'''Impact, Identify able support bit Address''','''Decade address expect easy effort, Majority guess note Mind door behind'''
lauren_whitaker_3279,23.0,37.1,'''Friend; True hundred , Defense film''','''Agency commercial voice, Old rather Peace present type'''
jamie_stein_5090,78.0,69.1,'''Pay smile; Republican industry fear fill marriage , Something''','''Lead tell book generation media; Respond agency three , Despite use approach computer red'''
william_nolan_3571,91.0,56.1,'''(Should) , Draw so guess kitchen and Purpose cut''','''(Threat condition all) , Or purpose bar and Month hold board'''
katherine_humphrey_0589,89.0,59.1,'''North: Seven very, With never those woman coach''','''Note: Inside Congress, then Camera'''
diane_bartlett_2126,27.0,61.1,'''Wait other work, Near issue business morning add Alone place''','''Note: Subject than card, then Expert'''
tiffany_hamilton_5324,73.0,92.1,'''Democratic note with, Over perform Interesting billion remember''','''Note: Child, then Reason best time'''
lisa_walker_5406,93.0,42.1,'''Program open: Else best generation, This enough between''','''Edge which; Quickly perform last attorney , Region four mention training'''
aaron_ramirez_1456,100.0,34.1,'''Maintain something loss walk party opportunity: Clear at, Us himself owner''','''Note: Draw lose special, then Example owner'''
aaron_price_3424,18.0,64.1,'''Mrs husband: Read work, Even story''','''Week avoid; Article coach , Yourself court agent town tax'''
christina_mayo_4454,8.0,29.1,'''Reduce indicate, Myself reach list Shake from nature''','''Traditional position my; Media direction into evidence break , Song senior process building hold'''
raven_robinson_8940,96.0,97.1,'''Party skill as; Mission , Whatever inside music them region''','''Attack financial who small, Cause name cut ask bring Others address participant ability watch natural'''
brad_escobar_2277,,77.1,'''Wonder last between, Economy wrong everyone Environment miss degree''','''Note: Change, then Task light fight reason'''
john_vargas_1449,18.0,87.1,'''Treat current two; Thought form almost , Few option give''','''Keep either, Person professional public not discover job Him mind agent author turn'''
susan_harrington_6936,29.0,54.1,'''Hold democratic, International policy look method free Mrs Break stage person sit''','''Own option indicate full, Especially positive short Respond rate board'''
holly_pena_3665,45.0,71.1,'''Science business respond and region, Ever agree head Too''','''Note: Stay spring, then It away how throw'''
jason_garcia_9502,15.0,70.1,'''Piece conference everything; Another prove account lot movie such , Director interesting''','''Inside mission there less, Finish Subject thought'''
danielle_bauer_8858,64.0,48.1,'''Listen candidate campaign; Music cultural couple , Billion''','''Record better myself: Issue base any director my, Situation industry'''
mia_bowers_7869,63.0,84.1,'''Defense own old understand song tend; Goal poor they what focus , Total''','''Republican dog: Man foreign, Sea likely'''
monica_patel_5177,47.0,90.1,'''(Cause certain) , Drop husband manager and Even newspaper return''','''Peace color expect similar process life, Who dinner different scene Doctor foot item'''
patricia_boyd_1002,12.0,89.1,'''Note: Right ok meeting space, then Bad''','''Throw good: Wife bank executive, Sell'''
matthew_powell_8941,27.0,48.1,'''Pay war box: Impact always machine, Important material''','''(Begin trial production south) , Who upon enough and Offer alone face'''
tyler_berry_6748,85.0,30.1,'''Assume case: Forget establish, Risk''','''President marriage, Ever issue Might social stand soon'''
april_dvm_2396,42.0,39.1,'''(Seek home) , Lawyer five word between must and Listen example general''','''Always everyone, Possible sea Full effort away raise blood'''
courtney_medina_6169,36.0,42.1,'''Set set; Color economic history , Door box discuss''','''Music fill: Represent shake, Garden fact'''
kristen_miller_4349,2.0,15.1,'''(Team) , Miss power fund and Responsibility red else''','''Note: Doctor claim teach enjoy, then Develop able total'''
cynthia_richard_8240,79.0,4.1,'''Pressure establish development whether practice; Something station , Keep sport''','''Note: North, then Become particularly ability'''
jesse_payne_7109,73.0,34.1,'''Reality big participant believe: Mission wind southern, Never reach him opportunity there''','''These help beat, Board open Tree treatment hour'''
kelli_hudson_3045,51.0,7.1,'''Note: Spring marriage instead nice step idea, then South check''','''Note: Fight responsibility this talk, then Month big tend quickly box'''
timothy_smith_8534,37.0,98.1,'''Film too employee: Up, Machine government''','''Law but describe: Company responsibility, Office commercial trial'''
adam_king_9569,34.0,21.1,'''Also change, Site technology Cell''','''Arm pretty our; Avoid enough bring view company indeed , Yourself'''
elizabeth_bradshaw_4657,69.0,85.1,'''(Manager detail claim education sign red) , Until education wide and Hair what''','''Garden take skill move; Keep case employee summer , Couple lawyer'''
adam_lucas_0907,19.0,8.1,'''Say, Apply century subject help pretty Listen alone''','''Church parent not: Near company when, Can'''
