# This is a comment line to skip
username,price,description,comment
liam_giles_9774,100.0,'''Quas numquam rem, Deleniti Ex ab sapiente odit''','''Amet ad libero, Voluptatibus commodi corporis Mollitia veritatis'''
leonard_hicks_4412,76.0,'''Debitis quam blanditiis; Eum et incidunt , Occaecati''','''(Error expedita ipsum) , Similique quasi at minus ad and Ab placeat possimus culpa tempore'''
ricky_quinn_6633,50.0,'''(Consequuntur) , Culpa and Rerum doloribus minima voluptas molestias''','''Note: Hic cum fugit nihil possimus eaque, then Inventore deleniti cupiditate minus'''
laura_robinson_8257,46.0,'''Note: Inventore placeat nulla, then Saepe deleniti exercitationem rerum cum''','''(Exercitationem atque pariatur) , Inventore neque exercitationem and Delectus fugit'''
dr_lucas_2813,24.0,'''(Exercitationem deserunt quaerat voluptates reiciendis) , Rem aut tempora and Nobis''','''Tempore at magni enim, Quod pariatur Debitis iure'''
douglas_webb_7296,29.0,'''Delectus deleniti; Tenetur inventore quaerat , Officiis pariatur veritatis tempora at''','''Alias necessitatibus; Labore at vitae animi sapiente , Et accusamus nostrum quis ipsum'''
danny_jones_5037,51.0,'''Note: Iste quis, then Nisi eveniet vitae veniam''','''(Ex eum nam) , Eaque libero alias eveniet provident and Exercitationem dignissimos'''
mrs_booth_0713,78.0,'''Impedit, Et Corporis sint accusamus earum''','''Note: Reprehenderit, then Nisi dignissimos modi minus sunt'''
angela_connor_4942,81.0,'''Similique: Inventore provident vero, Nisi dicta''','''Note: Beatae unde, then Itaque sint laborum'''
daniel_walker_7538,21.0,'''Note: Et perspiciatis, then Velit doloribus dolore''','''(Alias ducimus repellendus quia) , Deleniti possimus itaque aliquam and Eaque velit reiciendis'''
miss_thompson_3323,66.0,'''Note: Corrupti atque, then Neque''','''Consequatur praesentium accusantium quas tempore provident; Quasi nemo sit corrupti , Nesciunt maiores ipsa'''
rosie_james_1914,67.0,'''Optio tempora: Tempore, Aliquam cumque explicabo quas commodi praesentium ullam''','''(Omnis consequuntur) , Debitis doloremque asperiores porro inventore and Iure nulla'''
lynn_goddard_6139,6.0,'''Note: Vero dolores ullam voluptatibus ea, then Nostrum ad''','''Quaerat saepe; Exercitationem quia , Ex ut'''
connor_webb_8630,73.0,'''Itaque corporis dolor sapiente officiis: Dolores, Quasi dolorem nesciunt animi ex''','''Numquam nisi, Illum facilis tempore dolor amet Cum possimus officia sapiente odit'''
josephine_collier_9951,84.0,'''Earum suscipit atque: Porro, Laboriosam praesentium repudiandae''','''Note: Perspiciatis ullam quod repudiandae tempore perspiciatis, then Corporis maiores'''
